"Date","Price","Open","High","Low","Vol.","Change %"
"11/28/2006","612.93","607.72","613.05","605.21","655.32K","-0.46%"
"11/27/2006","615.78","617.52","617.61","614.60","572.62K","-0.15%"
"11/24/2006","616.68","619.87","620.41","615.76","657.73K","-0.23%"
"11/23/2006","618.08","617.45","618.76","616.00","737.69K","0.52%"
"11/22/2006","614.87","609.96","615.02","609.84","621.36K","1.22%"
"11/21/2006","607.43","608.56","609.43","604.81","611.94K","-0.13%"
"11/20/2006","608.24","613.82","614.42","608.22","580.21K","-0.44%"
"11/17/2006","610.93","611.29","612.74","610.19","547.54K","0.21%"
"11/16/2006","609.64","609.26","610.69","609.06","700.93K","0.51%"
"11/15/2006","606.54","610.97","611.25","606.02","669.57K","-0.25%"
"11/14/2006","608.09","607.99","608.79","607.25","582.60K","0.53%"
"11/13/2006","604.90","606.41","607.16","602.21","602.00K","0.16%"
"11/10/2006","603.96","602.05","604.47","601.37","644.14K","0.19%"
"11/09/2006","602.80","599.48","602.81","598.97","597.13K","1.04%"
"11/08/2006","596.61","603.09","603.72","596.60","542.70K","-0.68%"
"11/07/2006","600.69","604.37","604.66","600.28","540.97K","0.10%"
"11/06/2006","600.06","599.95","600.48","594.74","459.37K","0.21%"
"11/03/2006","598.79","598.02","599.61","596.67","506.43K","0.57%"
"11/02/2006","595.40","593.19","596.66","592.46","488.08K","0.12%"
"11/01/2006","594.70","591.00","594.78","589.64","517.34K","1.47%"
"10/31/2006","586.10","582.87","586.12","582.87","474.95K","1.03%"
"10/30/2006","580.10","583.71","584.30","580.10","436.88K","-1.02%"
"10/27/2006","586.10","590.03","591.08","583.90","507.13K","-0.20%"
"10/26/2006","587.27","590.44","591.40","586.15","485.31K","-0.03%"
"10/25/2006","587.43","587.05","588.41","585.97","509.64K","0.37%"
"10/24/2006","585.28","592.96","593.71","585.05","644.93K","-0.26%"
"10/23/2006","586.79","587.95","588.88","585.09","537.71K","0.71%"
"10/20/2006","582.65","581.32","584.75","581.32","551.51K","0.90%"
"10/19/2006","577.43","580.39","582.00","577.42","641.11K","-0.14%"
"10/18/2006","578.25","575.52","578.76","570.27","566.87K","0.21%"
"10/17/2006","577.03","585.90","586.08","566.23","674.60K","-0.86%"
"10/16/2006","582.04","579.85","582.50","579.52","565.90K","1.36%"
"10/13/2006","574.22","576.78","579.00","574.22","563.30K","1.05%"
"10/12/2006","568.25","558.17","568.37","558.17","532.32K","2.30%"
"10/11/2006","555.48","548.42","559.18","544.94","524.37K","0.14%"
"10/10/2006","554.70","539.14","556.15","539.14","554.57K","2.89%"
"10/09/2006","539.10","585.56","588.03","533.85","722.45K","-8.21%"
"10/04/2006","587.32","594.27","594.42","583.71","454.29K","-1.62%"
"10/02/2006","596.99","600.92","601.62","596.94","446.87K","-0.57%"
"09/29/2006","600.42","603.26","604.56","600.21","546.33K","0.09%"
"09/28/2006","599.91","598.55","600.33","597.48","577.04K","0.75%"
"09/27/2006","595.46","595.26","597.97","593.82","602.63K","0.65%"
"09/26/2006","591.63","601.41","602.43","591.10","603.11K","-0.95%"
"09/25/2006","597.29","599.57","601.24","596.59","538.74K","-0.36%"
"09/22/2006","599.42","609.55","609.82","599.28","596.02K","-2.05%"
"09/21/2006","611.97","619.25","620.60","611.57","633.02K","-0.19%"
"09/20/2006","613.13","614.09","614.73","609.09","584.19K","-0.27%"
"09/19/2006","614.80","616.08","617.14","613.27","568.36K","0.23%"
"09/18/2006","613.39","609.98","613.55","609.31","579.67K","1.18%"
"09/15/2006","606.22","602.10","606.22","601.41","515.11K","0.88%"
"09/14/2006","600.95","594.76","600.96","594.13","522.40K","1.43%"
"09/13/2006","592.45","595.09","596.32","592.33","527.01K","0.65%"
"09/12/2006","588.64","593.75","595.25","586.68","519.48K","-0.56%"
"09/11/2006","591.96","601.83","602.27","591.95","496.15K","-0.96%"
"09/08/2006","597.68","591.55","597.72","591.55","491.44K","1.02%"
"09/07/2006","591.64","587.51","592.30","585.96","506.51K","-0.15%"
"09/06/2006","592.50","595.52","596.03","592.03","506.65K","-0.06%"
"09/05/2006","592.83","591.31","592.83","588.86","503.70K","1.03%"
"09/04/2006","586.77","582.78","587.39","582.69","425.46K","1.56%"
"09/01/2006","577.73","574.51","577.95","573.53","401.98K","0.86%"
"08/31/2006","572.83","569.44","573.06","569.29","428.61K","1.37%"
"08/30/2006","565.10","563.76","566.14","562.66","401.93K","0.77%"
"08/29/2006","560.80","560.70","561.28","559.84","417.33K","0.81%"
"08/28/2006","556.28","558.46","559.12","556.12","367.52K","-0.02%"
"08/25/2006","556.41","554.00","556.89","553.69","389.19K","0.84%"
"08/24/2006","551.76","554.34","554.89","550.06","387.56K","-0.45%"
"08/23/2006","554.23","555.06","555.59","552.40","429.57K","0.03%"
"08/22/2006","554.09","551.12","554.15","550.97","492.19K","0.58%"
"08/21/2006","550.87","555.11","555.80","550.24","377.87K","-0.19%"
"08/18/2006","551.91","553.09","553.73","551.54","403.08K","0.02%"
"08/17/2006","551.81","551.35","553.24","550.98","437.44K","0.68%"
"08/16/2006","548.07","554.07","554.49","548.05","431.29K","-0.33%"
"08/14/2006","549.86","553.90","554.52","548.88","391.85K","-0.60%"
"08/11/2006","553.17","559.53","559.75","553.13","470.69K","-0.42%"
"08/10/2006","555.53","552.27","555.53","550.94","436.92K","0.58%"
"08/09/2006","552.32","546.37","552.51","546.15","406.71K","1.07%"
"08/08/2006","546.48","543.58","546.59","543.50","364.57K","0.30%"
"08/07/2006","544.84","551.08","551.67","544.83","310.71K","-0.89%"
"08/04/2006","549.75","548.89","550.68","547.42","325.47K","0.66%"
"08/03/2006","546.15","554.35","555.37","545.03","351.90K","-0.96%"
"08/02/2006","551.44","548.05","551.75","545.31","324.22K","0.22%"
"08/01/2006","550.21","557.01","558.79","549.30","348.31K","-1.34%"
"07/31/2006","557.66","564.14","565.03","557.40","326.28K","0.17%"
"07/28/2006","556.69","554.68","559.02","554.45","354.31K","0.19%"
"07/27/2006","555.65","555.40","557.78","553.74","363.16K","0.28%"
"07/26/2006","554.08","555.61","557.88","553.53","436.60K","0.32%"
"07/25/2006","552.34","556.91","559.04","552.32","387.96K","0.67%"
"07/24/2006","548.68","550.55","552.07","545.90","351.19K","-0.53%"
"07/21/2006","551.63","547.72","551.98","547.15","407.10K","-0.41%"
"07/20/2006","553.91","551.84","553.97","550.36","489.15K","2.61%"
"07/19/2006","539.81","545.96","550.83","539.80","448.34K","-0.76%"
"07/18/2006","543.97","555.11","555.40","543.97","418.67K","-2.80%"
"07/14/2006","559.66","563.85","563.92","554.19","452.40K","-2.00%"
"07/13/2006","571.11","573.81","577.15","569.19","449.38K","-1.23%"
"07/12/2006","578.24","577.14","580.62","576.45","466.73K","0.57%"
"07/11/2006","574.98","576.38","577.51","574.48","356.80K","-0.24%"
"07/10/2006","576.38","570.00","576.63","567.01","311.17K","0.58%"
"07/07/2006","573.04","575.42","577.59","573.02","392.19K","0.52%"
"07/06/2006","570.07","575.59","578.50","568.99","356.28K","-1.03%"
"07/05/2006","575.98","571.43","582.06","569.75","437.29K","-1.68%"
"07/04/2006","585.83","594.63","595.47","585.65","477.46K","-0.58%"
"07/03/2006","589.22","592.00","592.93","586.63","484.95K","-0.25%"
"06/30/2006","590.68","588.17","590.69","585.90","403.37K","2.39%"
"06/29/2006","576.92","569.02","577.63","569.02","367.96K","2.36%"
"06/28/2006","563.61","557.90","564.26","555.77","342.50K","-0.46%"
"06/27/2006","566.22","564.80","566.93","562.56","395.16K","0.94%"
"06/26/2006","560.92","560.59","563.97","555.25","329.38K","0.28%"
"06/23/2006","559.37","561.21","561.32","554.41","340.33K","-0.86%"
"06/22/2006","564.23","575.82","577.40","564.01","456.61K","-0.37%"
"06/21/2006","566.31","567.22","569.96","561.63","337.91K","0.27%"
"06/20/2006","564.78","575.48","576.59","564.07","328.13K","-2.31%"
"06/19/2006","578.11","586.67","586.94","577.25","284.89K","-1.53%"
"06/16/2006","587.08","588.52","590.44","585.78","406.04K","1.98%"
"06/15/2006","575.68","586.13","588.57","575.05","360.58K","-0.29%"
"06/14/2006","577.35","564.71","577.79","563.60","335.37K","1.53%"
"06/13/2006","568.64","573.84","574.55","568.21","361.17K","-2.91%"
"06/12/2006","585.66","576.09","585.73","573.42","348.31K","1.20%"
"06/09/2006","578.71","568.41","579.62","568.41","393.13K","3.45%"
"06/08/2006","559.41","557.11","567.02","551.03","427.29K","-0.62%"
"06/07/2006","562.91","584.12","584.12","557.45","462.31K","-5.98%"
"06/05/2006","598.71","614.90","616.38","598.64","394.37K","-2.31%"
"06/02/2006","612.84","622.03","623.60","603.60","451.76K","0.01%"
"06/01/2006","612.80","627.98","631.83","612.21","430.76K","-2.81%"
"05/30/2006","630.50","641.33","641.75","627.38","450.83K","-1.22%"
"05/29/2006","638.27","640.98","643.99","637.85","435.72K","0.69%"
"05/26/2006","633.91","631.12","636.01","630.68","420.68K","2.21%"
"05/25/2006","620.20","642.38","643.59","620.17","446.96K","-2.63%"
"05/24/2006","636.98","638.30","643.51","627.92","544.97K","-0.52%"
"05/23/2006","640.34","640.84","641.12","631.64","508.77K","-0.52%"
"05/22/2006","643.70","663.55","665.10","643.70","524.14K","-2.26%"
"05/19/2006","658.56","648.05","659.50","645.67","491.19K","1.18%"
"05/18/2006","650.90","655.86","655.86","645.02","517.89K","-3.03%"
"05/17/2006","671.24","665.11","671.33","664.68","457.53K","1.37%"
"05/16/2006","662.14","679.28","681.21","660.07","472.47K","-1.95%"
"05/15/2006","675.30","679.76","680.34","673.42","449.75K","-1.56%"
"05/12/2006","686.01","682.74","686.58","678.80","436.93K","-0.57%"
"05/11/2006","689.97","683.19","690.04","682.68","430.53K","0.97%"
"05/10/2006","683.37","686.65","688.06","681.83","437.71K","-0.40%"
"05/09/2006","686.12","692.99","694.18","684.48","495.94K","-0.83%"
"05/08/2006","691.89","696.30","696.93","691.06","551.62K","0.29%"
"05/04/2006","689.89","690.67","692.15","685.38","435.88K","0.00%"
"05/03/2006","689.89","692.16","695.58","689.18","455.44K","0.30%"
"05/02/2006","687.84","685.89","689.65","684.24","440.70K","0.35%"
"04/28/2006","685.44","693.57","693.79","682.47","490.66K","-1.14%"
"04/27/2006","693.37","697.93","698.92","691.50","508.88K","0.02%"
"04/26/2006","693.22","690.15","693.55","687.68","532.55K","0.58%"
"04/25/2006","689.21","696.22","700.28","688.40","540.81K","-0.93%"
"04/24/2006","695.70","702.18","702.18","695.09","554.42K","-0.83%"
"04/21/2006","701.49","699.23","703.95","699.23","574.81K","1.06%"
"04/20/2006","694.12","704.73","705.45","692.88","635.82K","-1.10%"
"04/19/2006","701.85","712.07","713.58","701.62","706.78K","-0.14%"
"04/18/2006","702.84","701.42","704.68","698.18","730.28K","-0.02%"
"04/17/2006","702.96","709.20","709.91","701.87","655.13K","-0.23%"
"04/14/2006","704.57","701.12","704.79","700.73","639.43K","1.03%"
"04/13/2006","697.39","692.97","697.74","692.97","596.57K","0.98%"
"04/12/2006","690.60","688.41","692.66","686.50","623.87K","-0.20%"
"04/11/2006","691.96","697.12","697.58","686.58","649.50K","-0.49%"
"04/10/2006","695.40","691.45","697.66","690.82","591.40K","0.15%"
"04/07/2006","694.35","695.76","696.46","691.20","603.45K","0.08%"
"04/06/2006","693.77","694.86","695.73","691.82","662.61K","0.78%"
"04/05/2006","688.38","687.60","693.28","686.79","667.89K","1.18%"
"04/04/2006","680.35","680.51","682.01","673.72","601.81K","0.45%"
"04/03/2006","677.28","670.96","677.84","670.88","628.82K","1.81%"
"03/31/2006","665.21","655.01","665.78","655.01","602.17K","1.86%"
"03/30/2006","653.05","646.69","653.55","646.37","596.99K","2.03%"
"03/29/2006","640.05","634.64","641.70","632.10","567.88K","0.41%"
"03/28/2006","637.41","643.96","644.58","637.22","564.64K","-1.16%"
"03/27/2006","644.87","645.67","648.33","644.86","505.78K","0.05%"
"03/24/2006","644.57","643.79","648.71","635.20","562.61K","-0.11%"
"03/23/2006","645.25","651.99","654.82","639.79","581.38K","-0.03%"
"03/22/2006","645.47","655.49","655.49","644.82","546.35K","-1.90%"
"03/21/2006","657.99","658.57","660.62","657.24","531.69K","0.32%"
"03/20/2006","655.91","653.23","657.10","653.23","528.19K","0.46%"
"03/17/2006","652.89","654.22","655.63","649.44","533.28K","-0.43%"
"03/16/2006","655.73","664.59","666.65","654.46","614.87K","-1.19%"
"03/15/2006","663.63","672.01","673.15","663.62","586.37K","-0.51%"
"03/14/2006","667.06","673.48","673.92","663.93","568.61K","-0.78%"
"03/13/2006","672.32","675.14","676.67","671.98","631.39K","0.55%"
"03/10/2006","668.66","665.10","669.63","661.82","705.69K","0.46%"
"03/09/2006","665.57","660.46","667.81","660.46","790.76K","1.29%"
"03/08/2006","657.08","655.04","664.10","650.88","661.47K","-0.21%"
"03/07/2006","658.48","666.84","667.04","658.41","715.55K","-1.65%"
"03/06/2006","669.56","664.91","670.10","663.01","592.86K","0.68%"
"03/03/2006","665.05","679.07","681.12","662.82","756.94K","-2.08%"
"03/02/2006","679.19","684.98","685.91","679.19","649.97K","-0.46%"
"02/28/2006","682.36","686.82","686.90","679.10","717.55K","0.00%"
"02/27/2006","682.33","677.06","682.41","676.65","646.13K","1.40%"
"02/24/2006","672.94","669.89","674.38","667.57","667.96K","0.67%"
"02/23/2006","668.46","667.31","669.61","667.14","648.75K","1.15%"
"02/22/2006","660.85","661.06","665.66","654.94","625.04K","-0.06%"
"02/21/2006","661.25","660.17","663.33","657.44","649.37K","0.70%"
"02/20/2006","656.66","650.67","657.71","648.48","562.28K","1.06%"
"02/17/2006","649.75","651.51","652.86","645.87","622.20K","0.73%"
"02/16/2006","645.05","642.27","645.10","636.23","543.30K","0.80%"
"02/15/2006","639.92","664.02","664.88","639.78","648.23K","-2.06%"
"02/14/2006","653.35","650.19","653.66","644.55","613.91K","0.02%"
"02/13/2006","653.21","660.20","664.43","652.76","645.97K","-0.37%"
"02/10/2006","655.61","651.56","656.20","646.92","683.67K","0.90%"
"02/09/2006","649.75","654.94","655.96","644.19","692.95K","0.97%"
"02/08/2006","643.49","650.47","661.41","643.38","731.12K","-1.01%"
"02/07/2006","650.07","646.11","653.79","645.05","690.46K","0.80%"
"02/06/2006","644.93","633.51","644.98","624.44","597.65K","0.58%"
"02/03/2006","641.20","649.72","652.85","638.20","591.78K","-3.50%"
"02/02/2006","664.44","674.88","676.95","649.64","641.01K","0.49%"
"02/01/2006","661.19","684.44","686.26","647.48","731.36K","-4.21%"
"01/31/2006","690.24","683.36","694.11","681.70","597.13K","1.85%"
"01/27/2006","677.69","665.68","677.95","664.66","617.81K","3.70%"
"01/26/2006","653.52","647.46","653.52","634.14","573.11K","1.80%"
"01/25/2006","641.97","624.09","654.78","624.09","750.77K","3.85%"
"01/24/2006","618.18","603.46","618.18","571.82","798.02K","2.80%"
"01/23/2006","601.33","650.24","650.24","596.73","745.64K","-9.62%"
"01/20/2006","665.31","706.00","711.23","662.56","853.66K","-5.71%"
"01/19/2006","705.57","707.96","714.84","694.50","730.21K","-0.35%"
"01/18/2006","708.08","736.19","736.33","679.73","842.81K","-4.20%"
"01/17/2006","739.10","758.23","760.73","738.25","759.14K","-2.10%"
"01/16/2006","754.97","752.19","756.38","749.58","649.15K","1.16%"
"01/13/2006","746.34","739.64","746.78","737.96","635.07K","0.58%"
"01/12/2006","742.07","745.38","749.27","741.66","687.04K","-0.28%"
"01/11/2006","744.17","747.08","747.66","734.21","671.16K","-0.07%"
"01/10/2006","744.71","758.40","759.55","741.06","770.38K","-1.22%"
"01/09/2006","753.88","755.49","759.57","751.10","775.57K","0.91%"
"01/06/2006","747.10","740.15","748.16","740.09","761.01K","1.42%"
"01/05/2006","736.66","745.88","746.63","726.58","781.44K","-0.52%"
"01/04/2006","740.48","742.84","749.76","740.48","911.28K","0.73%"
"01/03/2006","735.15","735.31","737.42","724.07","788.50K","1.11%"
"01/02/2006","727.07","710.16","727.11","707.85","626.38K","3.60%"
"12/29/2005","701.79","694.70","701.80","694.70","663.62K","1.52%"
"12/28/2005","691.26","686.07","692.87","685.43","595.12K","0.44%"
"12/27/2005","688.23","699.84","700.62","688.22","797.11K","-1.48%"
"12/26/2005","698.60","693.82","701.16","693.82","711.05K","1.07%"
"12/23/2005","691.23","693.09","693.46","671.79","794.79K","-0.44%"
"12/22/2005","694.25","728.75","730.73","692.71","843.00K","-3.92%"
"12/21/2005","722.58","722.77","726.35","721.73","816.45K","0.53%"
"12/20/2005","718.74","720.39","728.23","718.35","814.50K","-0.64%"
"12/19/2005","723.37","710.12","724.14","710.12","764.07K","0.98%"
"12/16/2005","716.38","719.64","721.13","705.52","845.48K","-3.40%"
"12/15/2005","741.60","748.20","749.13","739.30","866.95K","-0.24%"
"12/14/2005","743.41","746.11","747.93","741.12","748.93K","0.60%"
"12/13/2005","738.99","737.92","739.47","730.29","748.33K","0.76%"
"12/12/2005","733.42","729.28","735.75","729.28","779.23K","1.00%"
"12/09/2005","726.14","724.42","736.06","724.31","842.47K","0.04%"
"12/08/2005","725.85","724.93","732.02","714.44","878.35K","-0.49%"
"12/07/2005","729.44","752.38","753.02","726.92","971.23K","-2.48%"
"12/06/2005","747.96","750.71","752.82","740.71","1.00M","0.07%"
"12/05/2005","747.46","740.12","747.50","739.64","812.42K","1.85%"
"12/02/2005","733.87","739.38","740.89","733.74","939.41K","0.89%"
"12/01/2005","727.43","716.44","727.54","716.44","798.91K","2.11%"
"11/30/2005","712.39","698.27","712.39","698.27","768.21K","2.20%"
"11/29/2005","697.05","702.50","707.23","691.64","727.48K","-1.05%"
"11/28/2005","704.47","707.83","710.21","703.56","756.48K","0.61%"
"11/25/2005","700.22","696.16","700.29","691.75","724.94K","1.35%"
"11/24/2005","690.87","688.30","694.31","687.92","778.87K","1.26%"
"11/23/2005","682.27","673.29","682.74","673.29","836.50K","2.18%"
"11/22/2005","667.71","670.08","671.36","660.32","714.32K","0.25%"
"11/21/2005","666.04","666.47","671.53","662.60","735.56K","0.70%"
"11/18/2005","661.42","661.04","662.54","657.63","728.27K","1.21%"
"11/17/2005","653.50","650.96","656.54","650.70","685.13K","0.83%"
"11/16/2005","648.13","644.34","649.24","644.34","655.22K","0.66%"
"11/15/2005","643.85","644.85","645.47","637.12","706.97K","0.19%"
"11/14/2005","642.61","643.82","647.06","642.61","754.45K","0.35%"
"11/11/2005","640.40","641.31","642.25","638.45","814.95K","0.58%"
"11/10/2005","636.73","630.28","636.76","630.27","671.11K","1.27%"
"11/09/2005","628.72","625.18","629.16","624.42","684.87K","0.80%"
"11/08/2005","623.75","625.36","625.68","622.12","675.82K","0.19%"
"11/07/2005","622.59","623.10","624.06","619.11","622.56K","0.84%"
"11/04/2005","617.43","614.96","617.53","613.50","653.18K","1.16%"
"11/03/2005","610.37","612.84","613.89","609.84","651.98K","0.59%"
"11/02/2005","606.80","596.94","606.82","596.94","691.53K","2.01%"
"11/01/2005","594.82","589.78","596.12","589.78","643.68K","1.25%"
"10/31/2005","587.46","587.44","589.28","585.13","572.48K","1.13%"
"10/28/2005","580.92","582.95","583.49","578.92","602.09K","-1.25%"
"10/27/2005","588.29","594.65","597.42","587.83","638.06K","-1.06%"
"10/26/2005","594.58","596.85","597.48","590.41","694.06K","0.13%"
"10/25/2005","593.79","601.19","602.98","591.98","660.52K","0.27%"
