,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,다우존스,다우존스,다우존스,다우존스,다우존스,다우존스,나스닥,나스닥,나스닥,나스닥,나스닥,나스닥,S&P500,S&P500,S&P500,S&P500,S&P500,S&P500,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,닛케이,닛케이,닛케이,닛케이,닛케이,닛케이,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스
,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-26,2973.04,2985.77,2930.31,2936.44,595597647.0,-0.0147,2.0,-43.83,11901297731572.0,2167444597231403.0,1017.9,1021.15,999.4,1005.89,1239981144.0,-0.0096,2.0,-9.77,14129245038385.0,435589065367490.0,390.61,392.81,384.19,385.07,145771166.0,-0.0175,2.0,-6.86,8625603922656.0,1831345766736180.0,35366.691406,35366.691406,34749.800781,34899.339844,34899.339844,324580000.0,15664.379883,15731.540039,15456.089844,15491.660156,15491.660156,3502170000.0,4664.629883,4664.629883,4585.430176,4594.620117,4594.620117,3517700000.0,26.620001,28.99,23.879999,28.620001,28.620001,0.0,24502.679688,24502.679688,24062.259766,24080.519531,24080.519531,1804123100.0,29324.470703,29332.990234,28605.609375,28751.619141,28751.619141,72900000.0,7310.399902,7310.399902,7042.100098,7044.0,7044.0,1714871800.0,6814.899902,6861.149902,6725.080078,6739.72998,6739.72998,159605400.0,96.720001,96.769997,95.75,96.089996,96.089996,0.0
2021-11-29,2906.15,2930.22,2890.78,2909.32,844400434.0,-0.0092,2.0,-27.12,13092783140665.0,2148359052554220.0,986.64,1002.79,980.26,992.34,1347690421.0,-0.013500000000000002,2.0,-13.55,13027892641875.0,429666318680950.0,381.25,384.97,379.27,381.63,178592646.0,-0.0089,2.0,-3.44,9562235370240.0,1805088538322345.0,35017.710938,35287.910156,34895.890625,35135.941406,35135.941406,416040000.0,15719.419922,15833.110352,15644.610352,15782.830078,15782.830078,4836230000.0,4628.75,4672.950195,4625.259766,4655.27002,4655.27002,4336410000.0,25.309999,25.690001,21.709999,22.959999,22.959999,0.0,23910.490234,24134.320313,23774.310547,23852.240234,23852.240234,1741008500.0,28337.960938,28776.339844,28187.119141,28283.919922,28283.919922,85900000.0,7044.0,7161.899902,7044.0,7110.0,7110.0,945061900.0,6831.410156,6841.790039,6760.310059,6776.25,6776.25,108062500.0,96.139999,96.449997,96.139999,96.339996,96.339996,0.0
2021-11-30,2932.71,2942.93,2822.73,2839.01,983556318.0,-0.0242,2.0,-70.31,19852270868593.0,2095821072303233.0,1003.04,1004.83,960.84,965.63,1356752020.0,-0.0269,2.0,-26.71,15438608276619.0,418808272904352.0,385.01,386.34,370.86,373.24,258522165.0,-0.022000000000000002,2.0,-8.39,15951427441278.0,1775046319157985.0,35056.988281,35056.988281,34424.441406,34483.71875,34483.71875,678800000.0,15716.5,15828.200195,15451.389648,15537.69043,15537.69043,6631470000.0,4640.25,4646.02002,4560.0,4567.0,4567.0,6625990000.0,26.23,28.559999,23.709999,27.190001,27.190001,0.0,23782.859375,23888.369141,23175.369141,23475.259766,23475.259766,3344858000.0,28611.730469,28718.699219,27819.140625,27821.759766,27821.759766,140700000.0,7110.0,7110.0,6989.700195,7059.5,7059.5,1459578100.0,6679.029785,6780.879883,6655.859863,6721.160156,6721.160156,182689600.0,96.220001,96.639999,95.519997,95.989998,95.989998,0.0
2021-12-01,2860.12,2905.74,2837.03,2899.72,563927192.0,0.021400000000000002,1.0,60.71,12534484740158.0,2143338151523723.0,969.9,977.73,949.86,977.15,1079797538.0,0.011899999999999999,1.0,11.52,12150973154702.0,423861519579088.0,376.45,384.05,373.61,383.13,167598673.0,0.0265,1.0,9.89,9948057079828.0,1816847930006435.0,34678.941406,35004.640625,34006.980469,34022.039063,34022.039063,496000000.0,15752.269531,15816.820313,15243.929688,15254.049805,15254.049805,6320260000.0,4602.819824,4652.939941,4510.27002,4513.040039,4513.040039,5366730000.0,24.92,32.610001,22.379999,31.120001,31.120001,0.0,23595.570313,23864.300781,23537.650391,23658.919922,23658.919922,2118634900.0,27866.730469,28106.300781,27594.009766,27935.619141,27935.619141,80900000.0,7059.5,7182.0,7059.399902,7168.700195,7168.700195,779578300.0,6774.799805,6902.459961,6750.649902,6881.870117,6881.870117,101765800.0,95.940002,96.139999,95.669998,96.050003,96.050003,0.0
2021-12-02,2874.64,2945.27,2874.64,2945.27,534461669.0,0.015700000000000002,1.0,45.55,11918441491698.0,2176914270109684.0,967.34,978.16,961.98,977.43,1091537350.0,0.0003,1.0,0.28,12346721801988.0,423999641982597.0,379.76,389.64,379.59,389.64,150988571.0,0.017,1.0,6.51,9682850608169.0,1846254225896305.0,34076.25,34759.648438,34076.25,34639.789063,34639.789063,466900000.0,15181.820313,15444.540039,15150.120117,15381.320313,15381.320313,5418340000.0,4504.72998,4595.459961,4504.72998,4577.100098,4577.100098,5077180000.0,29.440001,30.68,27.15,27.950001,27.950001,0.0,23524.050781,23807.0,23517.519531,23788.929688,23788.929688,2328241400.0,27716.199219,27938.550781,27644.960938,27753.369141,27753.369141,77400000.0,7168.700195,7168.700195,7083.200195,7129.200195,7129.200195,724509800.0,6794.77002,6850.370117,6762.740234,6795.75,6795.75,101894500.0,96.07,96.18,95.830002,96.129997,96.129997,0.0
2021-12-03,2935.93,2975.44,2927.55,2968.33,486749001.0,0.0078000000000000005,1.0,23.06,10344372944198.0,2192835466339470.0,981.65,998.49,977.91,998.47,1211827400.0,0.0215,1.0,21.04,10563290752183.0,433213610767510.0,388.21,393.3,386.42,391.96,127840348.0,0.006,1.0,2.32,8027936515300.0,1858912489162955.0,34692.78125,34801.308594,34264.570313,34580.078125,34580.078125,439550000.0,15428.709961,15470.360352,14931.05957,15085.469727,15085.469727,5900290000.0,4589.490234,4608.029785,4495.120117,4538.430176,4538.430176,5240070000.0,26.950001,35.32,25.889999,30.67,30.67,0.0,23675.259766,23802.769531,23451.929688,23766.689453,23766.689453,2717889700.0,27841.050781,28029.570313,27588.609375,28029.570313,28029.570313,71900000.0,7129.200195,7196.100098,7105.299805,7122.299805,7122.299805,867111100.0,6860.72998,6872.790039,6730.629883,6765.52002,6765.52002,83342600.0,96.120003,96.449997,95.970001,96.120003,96.120003,0.0
2021-12-06,2954.82,2983.5,2932.49,2973.25,479907913.0,0.0017000000000000001,1.0,4.92,9657402253160.0,2197379063665010.0,990.07,994.15,980.87,991.87,1060487530.0,-0.0066,2.0,-6.6,10411792834236.0,430237684596149.0,389.95,394.4,387.58,392.85,124900731.0,0.0023,1.0,0.89,7464588078910.0,1861963793528050.0,34633.429688,35356.75,34633.429688,35227.03125,35227.03125,416720000.0,15117.629883,15281.990234,14931.610352,15225.150391,15225.150391,5115230000.0,4548.370117,4612.600098,4540.509766,4591.669922,4591.669922,4770800000.0,28.99,30.82,26.75,27.18,27.18,0.0,23420.439453,23628.300781,23314.970703,23349.380859,23349.380859,2357402800.0,28069.960938,28081.039063,27693.910156,27927.369141,27927.369141,61700000.0,7122.299805,7246.299805,7122.299805,7232.299805,7232.299805,637274000.0,6810.930176,6888.069824,6776.169922,6865.779785,6865.779785,84991100.0,96.150002,96.43,96.129997,96.290001,96.290001,0.0
2021-12-07,2973.84,2992.31,2960.9,2991.72,541370062.0,0.0062,1.0,18.47,10215647036599.0,2211216990567170.0,996.89,999.52,991.07,996.64,1017251343.0,0.0048,1.0,4.77,11173734150755.0,432398081907593.0,392.88,396.46,391.29,396.31,157041371.0,0.0088,1.0,3.46,7606787531180.0,1875771535846995.0,35423.988281,35819.46875,35423.988281,35719.429688,35719.429688,474940000.0,15510.910156,15720.089844,15507.660156,15686.919922,15686.919922,5116490000.0,4631.970215,4694.040039,4631.970215,4686.75,4686.75,4492400000.0,24.58,24.690001,21.58,21.889999,21.889999,0.0,23704.509766,23989.779297,23512.5,23983.660156,23983.660156,2120328800.0,28138.820313,28618.460938,27961.660156,28455.599609,28455.599609,78300000.0,7232.299805,7344.700195,7232.299805,7339.899902,7339.899902,783615400.0,6934.680176,7066.950195,6934.680176,7065.390137,7065.390137,96223300.0,96.300003,96.589996,96.169998,96.370003,96.370003,0.0
2021-12-08,3017.93,3036.13,2995.34,3001.8,488246121.0,0.0034000000000000002,1.0,10.08,11115220654811.0,2218153437117398.0,1006.61,1012.64,1003.92,1006.04,1065606558.0,0.009399999999999999,1.0,9.4,12033920414527.0,436475610108375.0,399.89,402.34,396.32,397.27,140133384.0,0.0024,1.0,0.96,8638327981204.0,1882351537000150.0,35716.851563,35840.519531,35602.648438,35754.75,35754.75,387650000.0,15690.650391,15792.639648,15618.879883,15786.990234,15786.990234,4615390000.0,4690.859863,4705.060059,4674.52002,4701.209961,4701.209961,4234600000.0,21.74,23.110001,19.85,19.9,19.9,0.0,24090.019531,24097.980469,23907.300781,23996.869141,23996.869141,1778623400.0,28792.890625,28897.439453,28621.470703,28860.619141,28860.619141,72000000.0,7339.899902,7378.899902,7333.600098,7337.399902,7337.399902,776663000.0,7064.120117,7104.060059,7014.569824,7014.569824,7014.569824,80200900.0,96.260002,96.379997,95.849998,95.889999,95.889999,0.0
2021-12-09,3007.0,3029.57,3001.55,3029.57,513445799.0,0.009300000000000001,1.0,27.77,12614031150535.0,2238777012136812.0,1009.29,1022.87,1009.29,1022.87,1060993102.0,0.0167,1.0,16.83,11094331065320.0,443671151691760.0,398.19,401.13,396.93,401.13,159053924.0,0.0097,1.0,3.86,10120063701086.0,1900362233483625.0,35722.261719,35864.238281,35577.140625,35754.691406,35754.691406,353020000.0,15720.540039,15796.049805,15511.120117,15517.370117,15517.370117,4515600000.0,4691.0,4695.259766,4665.97998,4667.450195,4667.450195,3903840000.0,20.309999,22.120001,19.940001,21.58,21.58,0.0,24168.410156,24324.839844,24153.720703,24254.859375,24254.859375,1743251800.0,28827.320313,28908.289063,28725.470703,28725.470703,28725.470703,54400000.0,7337.100098,7366.100098,7303.0,7321.299805,7321.299805,615185100.0,7035.930176,7044.990234,6983.330078,7008.22998,7008.22998,64070600.0,95.959999,96.339996,95.959999,96.269997,96.269997,0.0
2021-12-10,3008.7,3017.64,2998.29,3010.23,451599491.0,-0.0064,2.0,-19.34,8434890985993.0,2225643249770856.0,1016.34,1018.42,1010.02,1011.57,1153420893.0,-0.011000000000000001,2.0,-11.3,11060443518846.0,439846924196262.0,398.21,399.12,396.58,397.97,92722061.0,-0.0079,2.0,-3.16,6164415880790.0,1926581977992395.0,35830.550781,35982.691406,35710.429688,35970.988281,35970.988281,361200000.0,15629.589844,15677.599609,15477.849609,15630.599609,15630.599609,4426210000.0,4687.640137,4713.569824,4670.240234,4712.02002,4712.02002,3870110000.0,21.27,21.299999,18.690001,18.690001,18.690001,0.0,24070.560547,24214.679688,23916.630859,23995.720703,23995.720703,1413938100.0,28542.5,28699.009766,28392.869141,28437.769531,28437.769531,63400000.0,7321.299805,7331.600098,7284.799805,7291.799805,7291.799805,533854300.0,6960.390137,7025.879883,6960.390137,6991.680176,6991.680176,63499000.0,96.220001,96.43,95.980003,96.050003,96.050003,0.0
2021-12-13,3019.67,3043.83,3000.51,3001.66,375828375.0,-0.0028000000000000004,2.0,-8.57,8629448910198.0,2219441356915143.0,1014.27,1014.9,1005.96,1005.96,1339322710.0,-0.0055000000000000005,2.0,-5.61,11497778932588.0,437471422879508.0,399.38,403.37,396.83,397.27,113328182.0,-0.0018,2.0,-0.7,6880591404172.0,1921166797320945.0,35958.929688,35958.929688,35609.53125,35650.949219,35650.949219,441110000.0,15621.269531,15637.05957,15408.25,15413.280273,15413.280273,4573920000.0,4710.299805,4710.299805,4667.600098,4668.970215,4668.970215,4397230000.0,19.290001,21.18,18.959999,20.309999,20.309999,0.0,24242.259766,24385.439453,23936.929688,23954.580078,23954.580078,1538105600.0,28705.259766,28793.320313,28593.449219,28640.490234,28640.490234,53500000.0,7291.799805,7309.200195,7226.600098,7231.399902,7231.399902,1173948800.0,7004.759766,7029.379883,6929.129883,6942.910156,6942.910156,75947300.0,96.050003,96.449997,96.050003,96.32,96.32,0.0
2021-12-14,2983.95,3001.7,2976.16,2987.95,581569904.0,-0.0046,2.0,-13.71,9856789517126.0,2209778033875157.0,1001.11,1007.73,996.85,1002.81,1081580537.0,-0.0031,2.0,-3.15,10304040060288.0,436213478092887.0,394.54,397.02,393.5,395.41,116495624.0,-0.004699999999999999,2.0,-1.86,6880161238809.0,1911975147616435.0,35605.730469,35779.46875,35441.738281,35544.179688,35544.179688,440900000.0,15215.959961,15317.549805,15097.349609,15237.639648,15237.639648,4865990000.0,4642.990234,4660.470215,4606.52002,4634.089844,4634.089844,4485430000.0,19.67,23.0,19.67,21.889999,21.889999,0.0,23693.730469,23817.580078,23560.130859,23635.949219,23635.949219,1553577700.0,28554.859375,28672.960938,28309.669922,28432.640625,28432.640625,55200000.0,7231.399902,7284.5,7218.600098,7218.600098,7218.600098,662325900.0,6978.77002,6993.299805,6891.339844,6895.310059,6895.310059,88567300.0,96.349998,96.589996,96.099998,96.57,96.57,0.0
2021-12-15,2979.83,2992.3,2973.0,2989.39,432874423.0,0.0005,1.0,1.44,8253059437129.0,2210896374852491.0,1002.18,1007.44,999.21,1003.52,1125306039.0,0.0007000000000000001,1.0,0.71,10406637581192.0,436595791418957.0,393.99,395.76,392.85,395.66,88943348.0,0.0006,1.0,0.25,5635111420424.0,1912865663222805.0,35549.351563,35943.839844,35389.300781,35927.429688,35927.429688,424720000.0,15230.709961,15575.759766,15055.230469,15565.580078,15565.580078,5343920000.0,4636.459961,4712.600098,4611.220215,4709.850098,4709.850098,4910130000.0,21.6,23.469999,19.02,19.290001,19.290001,0.0,23658.039063,23745.75,23325.919922,23420.759766,23420.759766,1597121900.0,28358.470703,28525.830078,28358.470703,28459.720703,28459.720703,55900000.0,7218.600098,7224.899902,7166.799805,7170.799805,7170.799805,813609300.0,6923.52002,6949.919922,6904.939941,6927.629883,6927.629883,74220800.0,96.550003,96.910004,96.300003,96.510002,96.510002,0.0
2021-12-16,3013.26,3018.2,2989.63,3006.41,402825154.0,0.005699999999999999,1.0,17.02,8524314062950.0,2223256395913792.0,1013.05,1016.32,1006.9,1007.86,1336914031.0,0.0043,1.0,4.34,12447275181054.0,438852179769454.0,398.93,399.68,395.19,397.68,94125586.0,0.0051,1.0,2.02,6426262273359.0,1924857650899075.0,36036.28125,36189.828125,35778.210938,35897.640625,35897.640625,473620000.0,15629.080078,15633.19043,15119.490234,15180.429688,15180.429688,4906480000.0,4719.129883,4731.990234,4651.890137,4668.669922,4668.669922,4829500000.0,18.559999,22.129999,18.190001,20.57,20.57,0.0,23287.929688,23526.050781,23155.619141,23475.5,23475.5,1498950200.0,28868.369141,29070.080078,28782.189453,29066.320313,29066.320313,60300000.0,7170.799805,7273.299805,7170.799805,7260.600098,7260.600098,1155236100.0,7054.919922,7054.919922,6987.950195,7005.069824,7005.069824,101536900.0,96.43,96.449997,95.849998,96.040001,96.040001,0.0
2021-12-17,2985.2,3017.73,2984.19,3017.73,451824159.0,0.0038,1.0,11.32,11650002805031.0,2231055479151033.0,1001.51,1005.36,995.93,1001.26,1095248020.0,-0.006500000000000001,2.0,-6.6,10335780047776.0,436220014726675.0,394.46,399.02,394.26,398.96,134697578.0,0.0032,1.0,1.28,8722582146128.0,1932001852762890.0,35800.109375,35800.109375,35284.261719,35365.441406,35365.441406,750480000.0,15036.769531,15288.780273,14960.370117,15169.679688,15169.679688,7668770000.0,4652.5,4666.700195,4600.220215,4620.640137,4620.640137,7987090000.0,20.700001,23.26,20.49,21.57,21.57,0.0,23463.779297,23463.779297,23158.699219,23192.630859,23192.630859,2188694200.0,28854.599609,28904.939453,28503.080078,28545.679688,28545.679688,84400000.0,7260.600098,7286.5,7236.200195,7269.899902,7269.899902,1477578800.0,6982.069824,7011.609863,6884.910156,6926.629883,6926.629883,148484800.0,96.0,96.690002,95.879997,96.57,96.57,0.0
2021-12-20,3001.33,3001.33,2962.07,2963.0,377584565.0,-0.0181,2.0,-54.73,8621305733909.0,2191456183748063.0,1001.17,1004.75,990.51,990.51,1009820662.0,-0.010700000000000001,2.0,-10.75,10568759886075.0,431776419073318.0,396.42,396.61,390.92,391.37,97270477.0,-0.019,2.0,-7.59,6575365871341.0,1895359388140780.0,35222.121094,35222.121094,34665.5,34932.160156,34932.160156,386590000.0,14933.0,15007.299805,14860.040039,14980.94043,14980.94043,4602640000.0,4587.899902,4587.899902,4531.100098,4568.02002,4568.02002,4635700000.0,25.889999,27.389999,22.85,22.870001,22.870001,0.0,23079.830078,23145.300781,22665.25,22744.859375,22744.859375,1681615600.0,28325.460938,28441.509766,27893.179688,27937.810547,27937.810547,65200000.0,7269.899902,7269.899902,7101.0,7198.0,7198.0,925062200.0,6783.830078,6872.75,6747.689941,6870.100098,6870.100098,86311700.0,96.669998,96.690002,96.339996,96.550003,96.550003,0.0
2021-12-21,2981.67,2984.56,2955.9,2975.03,410979633.0,0.0040999999999999995,1.0,12.03,9108501429680.0,2200896109564335.0,994.53,997.3,982.43,996.6,1371817709.0,0.0060999999999999995,1.0,6.09,11768346637023.0,434549269899128.0,394.35,395.28,391.19,393.95,105997690.0,0.0066,1.0,2.58,6533207774373.0,1904137929001795.0,35069.5,35508.960938,35069.5,35492.699219,35492.699219,346080000.0,15140.429688,15349.05957,15015.030273,15341.089844,15341.089844,4581720000.0,4594.959961,4651.140137,4583.160156,4649.22998,4649.22998,4072430000.0,22.280001,22.68,20.9,21.01,21.01,0.0,22795.570313,23100.179688,22730.080078,22971.330078,22971.330078,1651194400.0,28309.599609,28533.740234,28226.429688,28517.589844,28517.589844,55800000.0,7198.0,7297.399902,7198.0,7297.399902,7297.399902,683669700.0,6935.660156,6967.930176,6888.52002,6964.990234,6964.990234,75487700.0,96.540001,96.639999,96.339996,96.489998,96.489998,0.0
2021-12-22,2993.5,3000.79,2976.65,2984.48,461755372.0,0.0032,1.0,9.45,8835649524455.0,2208300470743887.0,1004.1,1005.23,999.05,1000.13,1182499203.0,0.0034999999999999996,1.0,3.53,10925724483426.0,436198794272414.0,396.82,398.06,394.77,396.07,100313358.0,0.0054,1.0,2.12,6446064478080.0,1910087957468260.0,35491.710938,35764.671875,35433.128906,35753.890625,35753.890625,281930000.0,15319.160156,15525.969727,15303.05957,15521.889648,15521.889648,4107900000.0,4650.359863,4697.669922,4645.529785,4696.560059,4696.560059,3319610000.0,21.040001,21.360001,18.59,18.629999,18.629999,0.0,23221.130859,23258.710938,22979.759766,23102.330078,23102.330078,1230794100.0,28614.060547,28673.769531,28473.849609,28562.210938,28562.210938,44700000.0,7297.399902,7341.700195,7273.5,7341.700195,7341.700195,514772900.0,6982.529785,7051.669922,6963.709961,7051.669922,7051.669922,55611500.0,96.470001,96.599998,96.019997,96.080002,96.080002,0.0
2021-12-23,2998.02,3000.7,2980.91,2998.17,483838948.0,0.0046,1.0,13.69,9319626829913.0,2218653456865532.0,1004.45,1007.42,1001.48,1003.31,1435842578.0,0.0032,1.0,3.18,11870959043649.0,437820806126368.0,397.98,398.36,395.71,398.15,105281612.0,0.0053,1.0,2.08,6647240557492.0,1919620421264600.0,35782.421875,36060.988281,35782.421875,35950.558594,35950.558594,247420000.0,15544.790039,15697.980469,15528.910156,15653.370117,15653.370117,3935010000.0,4703.959961,4740.740234,4703.959961,4725.790039,4725.790039,2913040000.0,18.809999,18.93,17.620001,17.959999,17.959999,0.0,23141.789063,23264.75,23027.150391,23193.640625,23193.640625,1387904000.0,28703.009766,28798.369141,28640.150391,28798.369141,28798.369141,43600000.0,7341.700195,7385.399902,7331.100098,7373.299805,7373.299805,422671500.0,7071.930176,7119.870117,7049.919922,7106.149902,7106.149902,54434100.0,96.029999,96.279999,95.989998,96.019997,96.019997,0.0
2021-12-24,3009.48,3025.77,3009.48,3012.43,537548258.0,0.0048,1.0,14.26,8583472759012.0,2230019405753961.0,1008.05,1010.98,1005.61,1007.42,1235763775.0,0.0040999999999999995,1.0,4.11,10866440448675.0,439628750148269.0,399.72,402.46,399.66,400.53,102503125.0,0.006,1.0,2.38,6252101538980.0,1929070499635545.0,35782.421875,36060.988281,35782.421875,35950.558594,35950.558594,247420000.0,15544.790039,15697.980469,15528.910156,15653.370117,15653.370117,3935010000.0,4703.959961,4740.740234,4703.959961,4725.790039,4725.790039,2913040000.0,18.809999,18.93,17.620001,17.959999,17.959999,0.0,23375.990234,23383.189453,23186.570313,23223.759766,23223.759766,622879700.0,28836.050781,28870.130859,28773.5,28782.589844,28782.589844,35900000.0,7373.299805,7403.700195,7368.799805,7372.100098,7372.100098,126005500.0,7091.600098,7116.879883,7086.580078,7086.580078,7086.580078,11954300.0,96.029999,96.279999,95.989998,96.019997,96.019997,0.0
2021-12-27,3013.94,3017.31,2999.3,2999.55,475363053.0,-0.0043,2.0,-12.88,8280394735651.0,2221527069263787.0,1008.9,1013.7,1006.87,1011.36,1151529210.0,0.0039000000000000003,1.0,3.94,10044619548010.0,437280772439099.0,400.61,401.07,398.31,398.61,103635956.0,-0.0048,2.0,-1.92,5653274752350.0,1920708427347395.0,35954.480469,36306.609375,35954.480469,36302.378906,36302.378906,244350000.0,15696.830078,15871.400391,15696.830078,15871.259766,15871.259766,3743920000.0,4733.990234,4791.490234,4733.990234,4791.189941,4791.189941,2770290000.0,19.370001,19.41,17.549999,17.68,17.68,0.0,23375.990234,23383.189453,23186.570313,23223.759766,23223.759766,622879700.0,28786.330078,28805.279297,28658.820313,28676.460938,28676.460938,37500000.0,7373.299805,7403.700195,7368.799805,7372.100098,7372.100098,126005500.0,7070.140137,7149.140137,7062.399902,7140.390137,7140.390137,34917800.0,96.150002,96.260002,96.050003,96.089996,96.089996,0.0
2021-12-28,3006.77,3020.29,2991.55,3020.24,607046190.0,0.0069,1.0,20.69,12096893607293.0,2237623537207572.0,1016.29,1027.45,1014.39,1027.44,1286746402.0,0.0159,1.0,16.08,13243096735294.0,444227877043742.0,399.56,401.21,397.24,401.21,169712212.0,0.006500000000000001,1.0,2.6,9338598443762.0,1935521459707810.0,36302.988281,36527.261719,36302.988281,36398.210938,36398.210938,239090000.0,15895.200195,15901.469727,15757.070313,15781.719727,15781.719727,3648500000.0,4795.490234,4807.02002,4780.040039,4786.350098,4786.350098,2707920000.0,17.780001,18.469999,17.51,17.540001,17.540001,0.0,23282.349609,23319.439453,23099.480469,23280.560547,23280.560547,1433026700.0,28953.320313,29121.009766,28879.679688,29069.160156,29069.160156,47000000.0,7373.299805,7403.700195,7368.799805,7372.100098,7372.100098,126005500.0,7141.850098,7187.759766,7141.669922,7181.109863,7181.109863,36149600.0,96.07,96.279999,96.0,96.199997,96.199997,0.0
