,open,high,low,close,volume
20220420,119349,119844,117002,117397,646414
20220419,117076,119325,116631,118608,865006
20220418,114259,116063,112678,115396,865051
20220415,111615,114086,109787,113295,598883
20220414,116236,116755,113172,113369,1175326
20220413,111047,115766,110824,114753,1268843
20220412,110281,111664,108057,109564,1395896
20220411,116582,118386,112925,112925,1641473
20220408,106327,121598,106302,115766,4111218
20220407,109638,111244,103634,106278,3557932
20220406,100100,104721,99581,104721,1312865
20220405,97580,102522,97086,102522,1571902
20220404,96344,96913,94886,96048,506370
20220401,97605,98346,96394,96443,651340
20220331,95134,98840,94664,98272,1015338
20220330,96171,97333,95381,95998,619118
20220329,95850,96641,94417,94763,967790
20220328,95109,95134,91995,92539,706754
20220325,95504,96666,94763,95158,825156
20220324,95405,95405,92539,94516,1048001
20220323,92514,97481,91921,96666,1522833
20220322,90019,90142,88066,89549,410927
20220321,91476,92564,89598,89623,658312
20220318,89425,90414,88511,89574,678705
20220317,88659,90537,86485,88536,1274553
20220316,82976,85101,82334,83866,931874
20220315,77639,81197,77639,80678,903278
20220314,82680,82754,77688,79665,1788414
20220311,88808,88882,84014,84483,1079781
20220310,88635,91427,87300,88783,1354334
20220308,91526,91946,86065,86065,1748733
20220307,92663,95801,92663,94244,655059
20220304,96369,98025,95356,95578,695285
20220303,99705,99903,96616,96987,909069
20220302,91946,98766,91872,97234,1445828
20220228,87721,93898,87523,92712,1502683
20220225,83223,88956,82482,88956,1905512
20220224,84335,84508,80456,80456,1106325
20220223,86188,87721,84335,85373,682829
20220222,83273,86559,83174,85941,833565
20220221,83965,85373,82235,84904,616965
20220218,85200,87127,84286,85941,866864
20220217,85398,89771,83767,86584,2064788
20220216,84755,86016,83149,84656,1220304
20220215,82185,84706,79986,81790,1254953
20220214,80703,83890,79121,81642,1420320
20220211,77145,85200,76379,82284,2489539
20220210,82779,83026,78603,78825,1064265
20220209,80901,83100,79986,82111,1384233
20220208,79937,84632,78825,79640,2171659
20220207,80876,81716,74871,80456,3022331
20220204,83767,85793,82779,83866,910194
20220203,84459,86979,81568,83767,2179126
20220128,79072,83396,72549,81123,3358466
20220127,77787,85645,77243,80579,7610186
20220126,100693,101929,81172,81172,4616115
20220125,98988,102843,98494,100397,1617309
20220124,100570,104251,96863,98939,2955650
20220121,111813,111813,106994,107192,1163954
20220120,106105,112431,105759,112431,837758
20220119,108353,108526,105067,106722,557382
20220118,107983,111096,107068,108304,532262
20220117,107068,110108,106747,107513,478341
20220114,106624,108452,106031,106994,450712
20220113,112307,113666,107019,109490,839328
20220112,106302,110355,106302,109960,953258
20220111,107513,109762,104276,104894,855407
20220110,110108,111368,106327,107958,751048
20220107,111813,115643,111096,111393,684832
20220106,111146,116088,111146,111813,838863
20220105,116928,117027,113666,115025,697467
20220104,120634,120832,115643,117373,897762
20220103,124810,125527,118608,118608,1243177
20211230,124365,124538,122339,123748,625832
20211229,128492,129629,123550,124341,1531008
20211228,123278,129826,123278,129431,1757981
20211227,123970,124538,122809,122809,624431
20211224,126070,126589,123748,124044,657345
20211223,125774,128690,124217,125650,755378
20211222,126985,128368,124613,125403,483561
20211221,123847,125700,119325,125477,824921
20211220,124341,125576,123550,123847,436544
20211217,123797,125749,123599,125749,538766
20211216,129703,130049,126145,126565,511874
20211215,123575,129480,123575,126663,560134
20211214,124118,126738,123550,125799,481607
20211213,128616,130049,126120,126886,507046
20211210,130963,132199,128245,128319,1032153
20211209,132816,134694,129456,134694,1282137
20211208,127133,134027,126663,132199,1586560
20211207,125280,127850,123847,124118,694492
20211206,128566,128566,123550,124563,865281
20211203,123550,130914,123303,130469,978329
20211202,126120,127009,121079,123204,1124148
20211201,134398,134670,123822,127948,1785002
20211130,131704,136770,129826,134274,1410239
20211129,128492,132940,127429,129456,747175
20211126,132569,134818,132322,133286,527325
20211125,135114,137017,132322,132446,511202
20211124,131457,135114,131062,135114,613954
20211123,133187,134867,130246,132199,593525
20211122,134595,134595,128294,133187,1143768
20211119,140847,141341,132050,135040,1339854
20211118,138327,142107,136399,140229,944508
20211117,139463,140155,137141,138327,762420
20211116,138722,140723,137141,138500,812246
20211115,139117,142033,137561,139488,950028
20211112,141045,141564,136473,139117,1137608
20211111,133212,140600,133162,139315,1781599
20211110,134595,140625,132223,133212,1914249
20211109,124019,138277,123204,137758,2624083
20211108,124168,127059,121573,125230,1521242
20211105,119918,124613,117545,123328,3879798
20211104,108329,112653,106970,112653,1627289
20211103,101410,106574,101311,105018,1525314
20211102,99581,101410,99359,99828,468851
20211101,101805,101879,98692,99309,749814
20211029,99705,102695,98074,101286,1038932
20211028,102621,103041,99581,99581,780724
20211027,102769,103560,100767,102052,670842
20211026,103733,106204,101311,102299,1030737
20211025,99705,102917,97777,102052,1041627
20211022,98815,103683,98296,102052,1462157
20211021,111739,111739,100792,101632,3135714
20211020,112060,113666,110108,111442,789984
20211019,112455,113542,110701,112010,1269907
20211018,108279,112579,108131,111689,1164690
20211015,109589,110231,106006,107736,968029
20211014,112579,113048,107983,107983,1326961
20211013,104276,111121,104276,108996,1488227
20211012,104573,107118,103065,104251,977378
20211008,102299,108502,102299,104573,1873889
20211007,102868,104499,96987,101608,2080741
20211006,109960,110898,99211,101805,2100287
20211005,107983,112183,106648,108477,1251372
20211001,113641,115124,110478,111442,1253747
20210930,108699,116137,108477,115396,1912983
20210929,111442,113320,107093,110380,2751194
20210928,116285,117125,112431,115692,1809304
20210927,116384,117941,115124,116656,1286985
20210924,118583,120461,114926,116285,1924350
20210923,111195,116878,111195,116137,2142813
20210917,113938,114506,108724,113024,3054148
20210916,110009,116063,110009,112480,3265496
20210915,109391,111022,103782,109935,3538466
20210914,100842,109218,100150,107933,5473849
20210913,99804,103782,99112,99631,5351639
20210910,90785,100076,88931,98964,8697025
20210909,95479,98840,84681,88363,6913626
20210908,81864,83940,80604,83199,1940251
20210907,77614,82433,77120,80999,2286536
20210906,78825,80036,76477,76947,1387944
20210903,72820,77837,72153,77787,2082420
20210902,75959,75983,73315,73413,1594937
20210901,79196,79196,75390,75959,2252999
20210831,79813,81321,78800,79171,5006916
20210830,80703,81419,78405,78899,996758
20210827,78627,80752,78355,79962,799077
