,open,high,low,close,volume
20190702,15836,16009,15361,15405,104775
20190701,16009,16181,15663,15879,62795
20190628,15836,15879,15491,15534,70656
20190627,16009,16095,15750,15836,87349
20190626,16483,16570,15836,16009,113422
20190625,17131,17346,16397,16526,113270
20190624,16656,17131,16483,17001,129902
20190621,16699,16699,16181,16570,78769
20190620,16829,17217,16613,16656,66440
20190619,16915,17217,16613,16785,119241
20190618,16829,17044,16181,16829,148101
20190617,18123,18166,16613,16742,349058
20190614,16915,18598,16656,18123,732389
20190613,16224,16958,16052,16785,214063
20190612,16311,17260,16052,16052,273043
20190611,15577,16526,15405,16268,192073
20190610,15793,15793,15361,15491,88425
20190607,15750,16052,15534,15707,36752
20190605,15793,16570,15620,15879,115892
20190604,15405,15966,15318,15620,44227
20190603,15620,15836,15232,15405,51242
20190531,15836,16138,15707,15836,38205
20190530,15103,16268,15103,15879,85096
20190529,15750,15836,15103,15189,53508
20190528,14844,15966,14844,15966,116740
20190527,14542,14844,14542,14757,43913
20190524,15146,15275,14585,14671,82424
20190523,15232,15318,14930,15232,49550
20190522,15491,15620,15189,15361,62131
20190521,15620,15750,15405,15534,43487
20190520,15879,16095,15620,15707,41301
20190517,16483,16613,15836,15879,107744
20190516,16829,16829,16181,16397,72749
20190515,16397,16785,16138,16742,88394
20190514,17087,17217,16052,16483,355037
20190513,18166,18166,17260,17260,60414
20190510,18209,18382,17433,17778,103378
20190509,18555,18555,18123,18166,73476
20190508,18555,18770,18209,18382,54612
20190507,19072,19115,18598,18598,73161
20190503,20022,20065,19159,19202,144068
20190502,19547,20539,19547,19935,85730
20190430,20539,20539,20022,20367,18905
20190429,20022,20496,19676,20367,52546
20190426,20022,20237,19892,19978,42228
20190425,20712,20841,19892,20022,119313
20190424,20798,21144,20669,20712,80256
20190423,20712,20841,20583,20798,72532
20190422,20971,21057,20626,20669,66874
20190419,21144,21230,20971,20971,56461
20190418,21963,22179,20712,21144,212219
20190417,22740,23215,22352,22481,128669
20190416,21446,22524,21230,22524,195262
20190415,21273,21661,21230,21316,80973
20190412,21575,21575,21144,21230,70839
20190411,21402,21661,21273,21575,63875
20190410,22093,22093,21446,21489,79163
20190409,22309,22395,22050,22050,42209
20190408,22136,22309,21920,22222,53549
20190405,22567,22611,22007,22050,72949
20190404,21791,22611,21575,22309,99608
20190403,21446,21791,21100,21661,72596
20190402,21791,21834,21230,21316,56603
20190401,21704,22093,21316,21489,100006
20190329,20841,21489,20841,21489,76863
20190328,21575,21575,20885,20971,59952
20190327,21532,21920,21230,21575,70717
20190326,21532,22136,21402,21532,81101
20190325,22007,22136,21273,21489,85302
20190322,22352,22697,22050,22265,72531
20190321,22611,22999,22050,22309,97687
20190320,23862,23991,22438,22826,128017
20190319,23819,23991,23474,23689,38438
20190318,23560,23905,23474,23733,41538
20190315,24164,24423,23215,23560,100116
20190314,23776,24337,23517,23733,83258
20190313,24423,24552,23991,24035,46126
20190312,24682,24941,24035,24423,67812
20190311,24898,25286,23776,24596,77935
20190308,25200,25674,24811,24898,59438
20190307,25070,25804,24768,25717,74191
20190306,26149,26149,25156,25243,60054
20190305,25761,26192,25502,25933,53526
20190304,25588,26753,25588,26019,76618
20190228,27443,27573,25804,26235,91871
20190227,27400,27832,26969,27400,77348
20190226,27789,28134,27185,27228,71143
20190225,28177,28393,27443,27616,75808
20190222,28479,28695,27918,28177,77817
20190221,27702,28738,27702,28652,153943
20190220,26839,28004,26365,27875,122790
20190219,27875,27918,26796,26796,112946
20190218,27055,28134,26796,27228,159898
20190215,26019,27443,25976,27055,129250
20190214,26710,26710,25890,26322,101978
20190213,26063,27357,25890,26839,215014
20190212,25545,25933,25200,25717,136905
20190211,26494,26926,25674,25761,108104
20190208,26494,26926,25976,26408,144371
20190207,27487,27918,26408,27012,187231
20190201,24164,27357,24164,27012,518874
20190131,23560,24898,23301,23948,266717
20190130,22093,23517,22050,23430,180134
20190129,22524,22567,21532,22050,99659
20190128,22136,22783,22050,22438,111042
20190125,21877,22007,21187,21963,98441
20190124,21144,21963,21144,21618,128368
20190123,20496,21144,20496,21057,61311
20190122,20971,21359,20712,20755,68518
20190121,20798,21057,20755,20971,56997
20190118,20885,21014,20669,20798,44166
20190117,21273,21316,20755,20928,85176
20190116,20626,21446,20583,21273,133082
20190115,20281,20755,20281,20539,84845
20190114,20928,20928,20410,20453,48738
20190111,20626,20928,20583,20798,48747
20190110,21014,21575,20539,20626,165687
20190109,20453,21273,20108,21144,224615
20190108,20108,20583,19720,20108,147781
20190107,19374,20108,19245,19720,145861
20190104,19202,19461,18468,19159,147051
20190103,18900,19935,18900,19374,123984
20190102,19288,19590,18641,18986,71539
20181228,19029,19547,18900,19159,65098
20181227,19029,19202,18641,18986,58423
20181226,18425,18943,18209,18555,90970
20181224,19504,19676,18727,18813,168433
20181221,20626,20928,19676,19676,177840
20181220,20669,21187,20367,20841,90202
20181219,20669,20755,20194,20626,116115
20181218,20626,20798,19978,20410,209959
20181217,22438,22481,21144,21575,67997
20181214,22050,22783,22050,22481,62710
20181213,22740,23172,22438,22913,40543
20181212,21791,22999,21791,22870,61926
20181211,22567,22826,22093,22265,36239
20181210,22870,23172,22179,22956,39966
20181207,23042,23172,22567,23085,46861
20181206,23862,23862,22611,22611,67214
20181205,23430,24078,23301,23862,46649
20181204,24164,24423,23862,24035,61177
20181203,24078,24078,23430,23819,51776
20181130,23733,23819,22783,23689,69824
20181129,23646,25156,23085,23733,146065
20181128,21704,25717,21704,23646,447229
20181127,20539,21661,20367,21661,134703
20181126,19245,21532,19029,20539,241620
20181123,19763,19849,18382,19115,221815
20181122,19766,20005,19333,19333,242155
20181121,19398,19745,19312,19745,174605
20181120,19615,19766,18467,19615,174628
20181119,19333,19745,19117,19658,254238
20181116,18597,19160,18446,19160,206494
20181115,18706,18944,18186,18597,207517
20181114,19182,19420,18467,18771,240896
20181113,18619,19269,18532,19204,241219
20181112,19182,19420,18944,18944,304697
20181109,17883,20524,17883,19030,1382984
20181108,17970,18251,17493,17601,626314
20181107,19572,20005,17082,17493,1161764
20181106,19593,20135,19095,19312,228483
20181105,20005,20026,19377,19528,230245
20181102,19377,20914,19333,20286,566430
20181101,20329,20546,19052,19225,547030
20181031,23642,23642,20308,20394,643434
20181030,24551,25244,22603,23772,255788
20181029,25677,26716,25504,25504,82339
20181026,26889,27366,25980,26240,58582
20181025,27366,28015,26673,26889,68543
20181024,28578,29054,27885,28188,51016
20181023,28924,29228,28491,28665,68644
20181022,29487,29834,28838,28924,63309
20181019,29574,29790,29141,29661,51326
20181018,29920,30353,29487,29574,61113
20181017,30656,30656,29574,30310,69827
20181016,30743,30743,29444,30267,96159
20181015,29877,30613,29487,30397,93921
20181012,27799,30094,27799,29531,109007
