,다우존스,다우존스,다우존스,다우존스,다우존스,다우존스,나스닥,나스닥,나스닥,나스닥,나스닥,나스닥,S&P500,S&P500,S&P500,S&P500,S&P500,S&P500,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,닛케이,닛케이,닛케이,닛케이,닛케이,닛케이,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
2015-02-05 00:00:00,17677.259766,17889.580078,17677.259766,17884.880859,17884.880859,79890000.0,4729.649902,4767.379883,4722.799805,4765.100098,4765.100098,2036590000.0,2043.449951,2063.550049,2043.449951,2062.52002,2062.52002,3821990000.0,17.290001,17.43,16.67,16.85,16.85,0.0,25048.259766,25048.259766,24642.810547,24765.490234,24765.490234,2343789500.0,17589.210938,17619.339844,17484.669922,17504.619141,17504.619141,185000000.0,6860.0,6870.100098,6808.200195,6865.899902,6865.899902,731200400.0,4654.560059,4705.100098,4647.850098,4703.299805,4703.299805,121316800.0,93.599998,94.760002,93.519997,94.699997,94.699997,0.0
2015-02-06 00:00:00,17881.539063,17951.089844,17764.400391,17824.289063,17824.289063,93610000.0,4768.839844,4787.180176,4731.220215,4744.399902,4744.399902,2034060000.0,2062.280029,2072.399902,2049.969971,2055.469971,2055.469971,4232970000.0,16.290001,18.74,16.059999,17.290001,17.290001,0.0,24843.199219,24843.199219,24645.759766,24679.390625,24679.390625,1440536200.0,17696.179688,17700.669922,17603.070313,17648.5,17648.5,142500000.0,6865.899902,6886.200195,6835.5,6853.399902,6853.399902,648533700.0,4698.839844,4707.240234,4675.370117,4691.029785,4691.029785,154635000.0,93.599998,94.760002,93.519997,94.699997,94.699997,0.0
2015-02-09 00:00:00,17821.490234,17821.490234,17685.320313,17729.210938,17729.210938,81590000.0,4723.72998,4749.470215,4719.609863,4726.009766,4726.009766,1654680000.0,2053.469971,2056.159912,2041.880005,2046.73999,2046.73999,3549540000.0,19.16,19.280001,18.209999,18.549999,18.549999,0.0,24529.550781,24657.869141,24449.480469,24521.0,24521.0,1285537200.0,17790.310547,17799.490234,17653.609375,17711.929688,17711.929688,129500000.0,6853.399902,6853.399902,6778.0,6837.200195,6837.200195,620697200.0,4652.160156,4659.259766,4611.149902,4651.080078,4651.080078,138917900.0,94.68,94.879997,94.360001,94.449997,94.449997,0.0
2015-02-10 00:00:00,17736.150391,17890.339844,17729.240234,17868.759766,17868.759766,89930000.0,4754.629883,4793.27002,4737.120117,4787.640137,4787.640137,1773730000.0,2049.379883,2070.860107,2048.620117,2068.590088,2068.590088,3669850000.0,17.719999,18.360001,16.969999,17.23,17.23,0.0,24475.039063,24583.789063,24422.849609,24528.099609,24528.099609,1028014100.0,17662.669922,17673.269531,17550.029297,17652.679688,17652.679688,123900000.0,6837.200195,6843.899902,6788.899902,6829.100098,6829.100098,773108400.0,4663.459961,4716.490234,4636.080078,4695.649902,4695.649902,127662600.0,94.519997,94.879997,94.400002,94.760002,94.760002,0.0
2015-02-11 00:00:00,17867.859375,17897.210938,17759.650391,17862.140625,17862.140625,89890000.0,4788.370117,4810.359863,4780.129883,4801.180176,4801.180176,1793630000.0,2068.550049,2073.47998,2057.98999,2068.530029,2068.530029,3596860000.0,17.43,17.809999,16.82,16.959999,16.959999,0.0,24512.619141,24551.740234,24266.679688,24315.019531,24315.019531,1261415500.0,17662.669922,17673.269531,17550.029297,17652.679688,17652.679688,123900000.0,6829.100098,6838.299805,6786.100098,6818.200195,6818.200195,623275800.0,4687.870117,4694.439941,4659.459961,4679.379883,4679.379883,94464200.0,94.709999,95.120003,94.639999,94.989998,94.989998,0.0
2015-02-12 00:00:00,17862.140625,17975.650391,17862.140625,17972.380859,17972.380859,117160000.0,4828.080078,4857.609863,4823.569824,4857.609863,4857.609863,2075470000.0,2069.97998,2088.530029,2069.97998,2088.47998,2088.47998,3788350000.0,16.389999,16.469999,15.28,15.34,15.34,0.0,24377.589844,24514.490234,24226.289063,24422.150391,24422.150391,1472143500.0,17899.400391,18005.449219,17884.339844,17979.720703,17979.720703,181200000.0,6818.200195,6854.600098,6817.200195,6828.100098,6828.100098,809863300.0,4670.080078,4746.75,4664.029785,4726.200195,4726.200195,159105400.0,94.889999,94.970001,93.980003,94.089996,94.089996,0.0
2015-02-13 00:00:00,17968.650391,18037.410156,17961.759766,18019.349609,18019.349609,85230000.0,4869.72998,4893.839844,4860.120117,4893.839844,4893.839844,1942240000.0,2088.780029,2097.030029,2086.699951,2096.98999,2096.98999,3527450000.0,15.11,15.64,14.69,14.69,14.69,0.0,24535.660156,24702.539063,24521.130859,24682.539063,24682.539063,1342650600.0,17892.099609,17962.109375,17864.550781,17913.359375,17913.359375,162000000.0,6828.100098,6887.600098,6828.100098,6873.5,6873.5,734854200.0,4748.040039,4779.540039,4741.200195,4759.359863,4759.359863,161376000.0,94.199997,94.309998,93.900002,94.199997,94.199997,0.0
2015-02-16 00:00:00,17968.650391,18037.410156,17961.759766,18019.349609,18019.349609,85230000.0,4869.72998,4893.839844,4860.120117,4893.839844,4893.839844,1942240000.0,2088.780029,2097.030029,2086.699951,2096.98999,2096.98999,3527450000.0,15.11,15.64,14.69,14.69,14.69,0.0,24717.490234,24771.599609,24687.150391,24726.529297,24726.529297,926608300.0,18024.009766,18074.259766,17978.900391,18004.769531,18004.769531,152600000.0,6873.5,6878.700195,6851.799805,6857.100098,6857.100098,415979100.0,4757.52002,4766.470215,4747.220215,4751.950195,4751.950195,99362700.0,94.199997,94.309998,93.900002,94.199997,94.199997,0.0
2015-02-17 00:00:00,18019.800781,18052.009766,17951.410156,18047.580078,18047.580078,98760000.0,4889.990234,4901.890137,4880.640137,4899.27002,4899.27002,1751490000.0,2096.469971,2101.300049,2089.800049,2100.340088,2100.340088,3361750000.0,15.85,16.33,15.53,15.8,15.8,0.0,24653.880859,24855.75,24653.880859,24784.880859,24784.880859,822899900.0,17949.699219,18009.449219,17901.259766,17987.089844,17987.089844,142100000.0,6857.100098,6898.100098,6819.799805,6898.100098,6898.100098,612932700.0,4720.930176,4766.669922,4683.189941,4753.990234,4753.990234,109444600.0,94.400002,94.510002,93.800003,94.059998,94.059998,0.0
2015-02-18 00:00:00,18045.720703,18048.699219,17982.199219,18029.849609,18029.849609,75090000.0,4890.839844,4907.5,4885.600098,4906.359863,4906.359863,1684800000.0,2099.159912,2100.22998,2092.149902,2099.679932,2099.679932,3370020000.0,16.74,16.74,15.44,15.45,15.45,0.0,24836.050781,24871.789063,24806.060547,24832.080078,24832.080078,975873900.0,18103.980469,18202.609375,18092.320313,18199.169922,18199.169922,171600000.0,6898.100098,6921.299805,6876.299805,6898.100098,6898.100098,677405400.0,4782.589844,4806.680176,4775.870117,4799.029785,4799.029785,140858300.0,94.150002,94.529999,93.989998,94.199997,94.199997,0.0
2015-02-19 00:00:00,18028.669922,18028.669922,17924.599609,17985.769531,17985.769531,79130000.0,4901.509766,4929.529785,4900.629883,4924.700195,4924.700195,1592890000.0,2099.25,2102.129883,2090.790039,2097.449951,2097.449951,3247100000.0,16.110001,16.219999,15.1,15.29,15.29,0.0,24836.050781,24871.789063,24806.060547,24832.080078,24832.080078,975873900.0,18237.349609,18322.5,18237.349609,18264.789063,18264.789063,174100000.0,6898.100098,6907.299805,6858.700195,6888.899902,6888.899902,641759700.0,4788.399902,4841.689941,4770.169922,4833.279785,4833.279785,128577800.0,94.089996,94.449997,93.839996,94.400002,94.400002,0.0
2015-02-20 00:00:00,17985.769531,18144.289063,17878.369141,18140.439453,18140.439453,111390000.0,4919.779785,4957.02002,4905.589844,4955.970215,4955.970215,1761140000.0,2097.649902,2110.610107,2085.439941,2110.300049,2110.300049,3281600000.0,15.73,16.290001,14.27,14.3,14.3,0.0,24836.050781,24871.789063,24806.060547,24832.080078,24832.080078,975873900.0,18336.5,18360.919922,18297.669922,18332.300781,18332.300781,146300000.0,6888.899902,6920.5,6884.799805,6915.200195,6915.200195,764028800.0,4821.379883,4837.930176,4780.810059,4830.899902,4830.899902,140055500.0,94.419998,94.790001,94.050003,94.25,94.25,0.0
2015-02-23 00:00:00,18140.759766,18141.210938,18054.839844,18116.839844,18116.839844,83670000.0,4953.100098,4960.970215,4939.560059,4960.970215,4960.970215,1754850000.0,2109.830078,2110.050049,2103.0,2109.659912,2109.659912,3093680000.0,15.05,15.48,14.49,14.56,14.56,0.0,24916.240234,24916.240234,24664.679688,24836.759766,24836.759766,1019276400.0,18499.580078,18509.080078,18402.019531,18466.919922,18466.919922,157500000.0,6915.200195,6943.600098,6885.899902,6912.200195,6912.200195,680805600.0,4872.129883,4875.970215,4832.359863,4862.299805,4862.299805,102128000.0,94.32,94.919998,94.279999,94.57,94.57,0.0
2015-02-24 00:00:00,18112.570313,18231.089844,18098.730469,18209.189453,18209.189453,79310000.0,4956.209961,4971.180176,4945.140137,4968.120117,4968.120117,1834890000.0,2109.100098,2117.939941,2105.870117,2115.47998,2115.47998,3199840000.0,14.5,14.63,13.53,13.69,13.69,0.0,24776.720703,24808.300781,24673.929688,24750.070313,24750.070313,1076322400.0,18468.390625,18603.480469,18427.980469,18603.480469,18603.480469,145200000.0,6912.200195,6958.899902,6899.600098,6949.600098,6949.600098,831640000.0,4865.680176,4899.52002,4843.959961,4886.439941,4886.439941,106329800.0,94.580002,94.989998,94.43,94.489998,94.489998,0.0
2015-02-25 00:00:00,18208.669922,18244.380859,18182.759766,18224.570313,18224.570313,80480000.0,4960.359863,4984.240234,4956.0,4967.140137,4967.140137,1848560000.0,2115.300049,2119.590088,2109.889893,2113.860107,2113.860107,3312340000.0,13.64,14.06,12.86,13.84,13.84,0.0,24822.279297,24869.369141,24691.779297,24778.279297,24778.279297,1387652700.0,18636.339844,18648.769531,18552.810547,18585.199219,18585.199219,139100000.0,6949.600098,6955.399902,6904.899902,6935.399902,6935.399902,697704800.0,4885.0,4894.600098,4863.220215,4882.220215,4882.220215,117214700.0,94.410004,94.480003,94.129997,94.209999,94.209999,0.0
2015-02-26 00:00:00,18224.410156,18239.429688,18157.070313,18214.419922,18214.419922,81500000.0,4969.27002,4989.109863,4955.509766,4987.890137,4987.890137,1905550000.0,2113.909912,2113.909912,2103.76001,2110.73999,2110.73999,3408690000.0,13.55,14.57,13.55,13.91,13.91,0.0,24718.279297,24998.640625,24709.560547,24902.060547,24902.060547,1803456500.0,18587.869141,18790.830078,18587.130859,18785.789063,18785.789063,155500000.0,6935.399902,6950.0,6920.5,6949.700195,6949.700195,782087000.0,4884.890137,4910.620117,4877.240234,4910.620117,4910.620117,105228900.0,94.199997,95.360001,94.059998,95.290001,95.290001,0.0
2015-02-27 00:00:00,18213.259766,18213.259766,18132.380859,18132.699219,18132.699219,101110000.0,4985.029785,4989.25,4960.870117,4963.529785,4963.529785,1955590000.0,2110.879883,2112.73999,2103.75,2104.5,2104.5,3547380000.0,14.07,14.17,13.29,13.34,13.34,0.0,24902.609375,25101.960938,24815.029297,24823.289063,24823.289063,1504213700.0,18844.279297,18865.390625,18714.640625,18797.939453,18797.939453,174700000.0,6949.700195,6967.200195,6929.799805,6946.700195,6946.700195,881579100.0,4905.77002,4951.47998,4903.089844,4951.47998,4951.47998,120717900.0,95.18,95.360001,94.910004,95.25,95.25,0.0
2015-03-02 00:00:00,18134.050781,18288.630859,18122.589844,18288.630859,18288.630859,89790000.0,4973.430176,5008.569824,4972.009766,5008.100098,5008.100098,1931110000.0,2105.22998,2117.52002,2104.5,2117.389893,2117.389893,3409490000.0,13.9,13.9,12.87,13.04,13.04,0.0,24996.759766,24997.830078,24715.380859,24887.439453,24887.439453,1543093900.0,18869.400391,18939.169922,18775.230469,18826.880859,18826.880859,134800000.0,6946.700195,6974.299805,6924.299805,6940.600098,6940.600098,778879400.0,4937.430176,4950.589844,4900.109863,4917.319824,4917.319824,149942900.0,95.260002,95.510002,95.059998,95.459999,95.459999,0.0
2015-03-03 00:00:00,18281.949219,18281.949219,18136.880859,18203.369141,18203.369141,83830000.0,4990.700195,4996.660156,4956.069824,4979.899902,4979.899902,2018900000.0,2115.76001,2115.76001,2098.26001,2107.780029,2107.780029,3262300000.0,13.35,14.69,13.25,13.86,13.86,0.0,24984.619141,24984.619141,24663.429688,24702.779297,24702.779297,1499929300.0,18910.519531,18910.519531,18730.570313,18815.160156,18815.160156,154800000.0,6940.600098,6963.600098,6889.100098,6889.100098,6889.100098,784037600.0,4922.430176,4936.470215,4863.919922,4869.25,4869.25,116619800.0,95.489998,95.57,95.099998,95.379997,95.379997,0.0
2015-03-04 00:00:00,18203.369141,18203.369141,18029.5,18096.900391,18096.900391,80900000.0,4961.240234,4973.319824,4938.899902,4967.140137,4967.140137,1824830000.0,2107.719971,2107.719971,2094.48999,2098.530029,2098.530029,3421110000.0,14.28,14.71,14.13,14.23,14.23,0.0,24656.939453,24705.960938,24439.289063,24465.380859,24465.380859,1618240300.0,18716.779297,18732.660156,18586.839844,18703.599609,18703.599609,143300000.0,6889.100098,6919.200195,6862.899902,6919.200195,6919.200195,741168200.0,4882.939941,4917.350098,4856.140137,4917.350098,4917.350098,117022000.0,95.379997,96.059998,95.32,95.970001,95.970001,0.0
2015-03-05 00:00:00,18096.900391,18160.349609,18087.650391,18135.720703,18135.720703,75840000.0,4979.950195,4993.52002,4963.100098,4982.810059,4982.810059,1724200000.0,2098.540039,2104.25,2095.219971,2101.040039,2101.040039,3103030000.0,14.01,14.58,13.88,14.04,14.04,0.0,24274.900391,24393.849609,24133.710938,24193.039063,24193.039063,1923405000.0,18658.160156,18767.5,18655.359375,18751.839844,18751.839844,121900000.0,6919.200195,6968.600098,6914.100098,6961.100098,6961.100098,798406800.0,4929.040039,4974.640137,4926.089844,4963.509766,4963.509766,108151700.0,95.970001,96.589996,95.839996,96.379997,96.379997,0.0
2015-03-06 00:00:00,18135.720703,18135.720703,17825.150391,17856.779297,17856.779297,113350000.0,4967.240234,4982.930176,4918.629883,4927.370117,4927.370117,1918220000.0,2100.909912,2100.909912,2067.27002,2071.26001,2071.26001,3853570000.0,14.61,15.83,14.18,15.2,15.2,0.0,24235.759766,24294.359375,24126.089844,24164.0,24164.0,1620647200.0,18814.849609,18979.640625,18808.300781,18971.0,18971.0,147100000.0,6961.100098,6961.200195,6911.799805,6911.799805,6911.799805,748637900.0,4953.680176,4986.879883,4949.879883,4964.350098,4964.350098,134221500.0,96.360001,97.730003,96.300003,97.620003,97.620003,0.0
2015-03-09 00:00:00,17856.560547,18031.039063,17856.560547,17995.720703,17995.720703,85820000.0,4936.080078,4950.470215,4920.819824,4942.439941,4942.439941,1696510000.0,2072.25,2083.48999,2072.209961,2079.429932,2079.429932,3349090000.0,15.72,15.76,14.71,15.06,15.06,0.0,23982.5,24205.859375,23910.160156,24123.050781,24123.050781,1619496400.0,18872.960938,18878.150391,18733.869141,18790.550781,18790.550781,118000000.0,6911.799805,6911.799805,6859.799805,6876.5,6876.5,670579200.0,4940.640137,4950.419922,4917.459961,4937.200195,4937.200195,119543200.0,97.720001,97.779999,97.290001,97.589996,97.589996,0.0
2015-03-10 00:00:00,17989.560547,17989.560547,17662.939453,17662.939453,17662.939453,120450000.0,4899.509766,4903.439941,4859.790039,4859.790039,4859.790039,1876010000.0,2076.139893,2076.139893,2044.160034,2044.160034,2044.160034,3668900000.0,16.469999,16.91,16.030001,16.690001,16.690001,0.0,24150.679688,24152.400391,23869.820313,23896.980469,23896.980469,1521299200.0,18891.009766,18924.380859,18577.060547,18665.109375,18665.109375,148300000.0,6876.5,6876.899902,6702.799805,6702.799805,6702.799805,887272000.0,4930.060059,4941.379883,4869.450195,4881.950195,4881.950195,132780600.0,97.779999,98.809998,97.779999,98.620003,98.620003,0.0
2015-03-11 00:00:00,17662.939453,17731.779297,17627.0,17635.390625,17635.390625,102120000.0,4866.939941,4876.089844,4846.790039,4849.939941,4849.939941,1846020000.0,2044.689941,2050.080078,2039.689941,2040.23999,2040.23999,3406570000.0,16.440001,17.190001,16.290001,16.870001,16.870001,0.0,23807.099609,23899.859375,23703.839844,23717.970703,23717.970703,1678330500.0,18604.869141,18836.929688,18583.519531,18723.519531,18723.519531,130000000.0,6702.799805,6739.0,6693.799805,6721.5,6721.5,746833900.0,4900.370117,5003.580078,4900.330078,4997.75,4997.75,144167500.0,98.650002,99.989998,98.489998,99.800003,99.800003,0.0
2015-03-12 00:00:00,17626.839844,17900.099609,17620.490234,17895.220703,17895.220703,111550000.0,4853.97998,4895.799805,4853.200195,4893.290039,4893.290039,1855110000.0,2041.099976,2066.409912,2041.099976,2065.949951,2065.949951,3405860000.0,16.450001,16.450001,15.3,15.42,15.42,0.0,23709.169922,23880.25,23677.060547,23797.960938,23797.960938,1619061000.0,18787.099609,19008.130859,18774.419922,18991.109375,18991.109375,149700000.0,6721.5,6799.799805,6721.5,6761.100098,6761.100098,845927100.0,4990.959961,5000.939941,4981.279785,4987.330078,4987.330078,112062500.0,99.699997,100.059998,98.650002,99.150002,99.150002,0.0
2015-03-13 00:00:00,17889.050781,17889.050781,17629.890625,17749.310547,17749.310547,113620000.0,4885.540039,4904.470215,4842.799805,4871.759766,4871.759766,1851410000.0,2064.560059,2064.560059,2041.170044,2053.399902,2053.399902,3498560000.0,15.47,16.74,15.32,16.0,16.0,0.0,23808.970703,23918.710938,23790.830078,23823.210938,23823.210938,1538401000.0,19119.580078,19335.800781,19042.25,19254.25,19254.25,227800000.0,6761.100098,6777.799805,6713.5,6740.600098,6740.600098,710321200.0,4997.939941,5010.799805,4969.470215,5010.459961,5010.459961,105602100.0,99.190002,100.389999,99.190002,100.330002,100.330002,0.0
2015-03-16 00:00:00,17751.240234,17988.5,17751.240234,17977.419922,17977.419922,101760000.0,4897.27002,4929.939941,4889.089844,4929.509766,4929.509766,1713480000.0,2055.350098,2081.409912,2055.350098,2081.189941,2081.189941,3295600000.0,15.78,15.89,15.36,15.61,15.61,0.0,23771.400391,23970.050781,23711.269531,23949.550781,23949.550781,1187740300.0,19245.380859,19349.199219,19226.710938,19246.060547,19246.060547,129000000.0,6740.600098,6809.100098,6740.600098,6804.100098,6804.100098,685731900.0,5019.02002,5071.680176,5019.02002,5061.160156,5061.160156,109124000.0,100.260002,100.269997,99.32,99.599998,99.599998,0.0
2015-03-17 00:00:00,17972.220703,17972.220703,17785.789063,17849.080078,17849.080078,82560000.0,4912.649902,4944.910156,4907.02002,4937.430176,4937.430176,1724370000.0,2080.590088,2080.590088,2065.080078,2074.280029,2074.280029,3221840000.0,16.309999,16.370001,15.66,15.66,15.66,0.0,24106.470703,24106.470703,23822.779297,23901.490234,23901.490234,1188627100.0,19425.890625,19479.890625,19373.390625,19437.0,19437.0,131800000.0,6804.100098,6846.899902,6798.5,6837.600098,6837.600098,757362800.0,5065.620117,5074.830078,5006.930176,5028.930176,5028.930176,132932500.0,99.669998,99.830002,99.230003,99.589996,99.589996,0.0
2015-03-18 00:00:00,17846.800781,18097.119141,17697.519531,18076.189453,18076.189453,130950000.0,4926.830078,5001.569824,4907.720215,4982.830078,4982.830078,1983570000.0,2072.840088,2106.850098,2061.22998,2099.5,2099.5,4128210000.0,14.6,16.290001,13.38,13.97,13.97,0.0,23938.630859,24210.75,23938.630859,24120.080078,24120.080078,1668404600.0,19407.759766,19555.720703,19389.240234,19544.480469,19544.480469,134400000.0,6837.600098,6945.200195,6837.299805,6945.200195,6945.200195,772632700.0,5032.180176,5041.319824,5001.370117,5033.419922,5033.419922,127395500.0,99.599998,99.800003,96.629997,98.550003,98.550003,0.0
2015-03-19 00:00:00,18072.580078,18072.990234,17934.240234,17959.029297,17959.029297,107820000.0,4982.02002,5000.02002,4979.939941,4992.379883,4992.379883,1674970000.0,2098.689941,2098.689941,2085.560059,2089.27002,2089.27002,3305220000.0,14.68,14.97,13.84,14.07,14.07,0.0,24325.560547,24500.230469,24248.839844,24468.890625,24468.890625,1826036300.0,19514.640625,19557.169922,19312.699219,19476.560547,19476.560547,151100000.0,6945.200195,6982.799805,6929.700195,6962.299805,6962.299805,809174400.0,5029.970215,5059.680176,5006.819824,5037.180176,5037.180176,122169000.0,97.800003,99.459999,97.209999,99.099998,99.099998,0.0
2015-03-20 00:00:00,17961.130859,18197.289063,17961.130859,18127.650391,18127.650391,333870000.0,5033.470215,5042.140137,5020.069824,5026.419922,5026.419922,2825670000.0,2090.320068,2113.919922,2090.320068,2108.100098,2108.100098,5554120000.0,13.52,13.53,12.54,13.02,13.02,0.0,24417.529297,24524.550781,24351.5,24375.240234,24375.240234,2006074900.0,19479.710938,19565.439453,19416.630859,19560.220703,19560.220703,137500000.0,6962.299805,7024.200195,6960.799805,7022.5,7022.5,1419421400.0,5044.419922,5106.040039,5036.27002,5087.490234,5087.490234,185669400.0,99.040001,99.120003,97.449997,97.910004,97.910004,0.0
2015-03-23 00:00:00,18136.730469,18205.929688,18116.039063,18116.039063,18116.039063,98030000.0,5020.600098,5031.390137,5010.970215,5010.970215,5010.970215,1608880000.0,2107.98999,2114.860107,2104.419922,2104.419922,2104.419922,3267960000.0,13.52,13.53,12.89,13.41,13.41,0.0,24538.339844,24559.769531,24436.419922,24494.509766,24494.509766,1461178100.0,19607.980469,19778.599609,19584.730469,19754.359375,19754.359375,124400000.0,7022.5,7037.700195,6991.399902,7037.700195,7037.700195,673591200.0,5078.25,5078.25,5036.22998,5054.52002,5054.52002,112901000.0,97.800003,98.239998,96.830002,97.029999,97.029999,0.0
2015-03-24 00:00:00,18110.869141,18149.240234,18010.439453,18011.140625,18011.140625,87190000.0,5010.100098,5032.47998,4994.560059,4994.72998,4994.72998,1611670000.0,2103.939941,2107.629883,2091.5,2091.5,2091.5,3189820000.0,13.36,13.68,12.59,13.62,13.62,0.0,24484.679688,24490.150391,24294.949219,24399.599609,24399.599609,1559006100.0,19718.990234,19770.640625,19646.349609,19713.449219,19713.449219,141900000.0,7037.700195,7065.100098,7012.5,7019.700195,7019.700195,702620900.0,5040.859863,5103.299805,5032.779785,5088.279785,5088.279785,130680800.0,96.93,97.379997,96.389999,97.190002,97.190002,0.0
2015-03-25 00:00:00,18012.609375,18041.970703,17718.539063,17718.539063,17718.539063,106560000.0,5002.830078,5006.759766,4876.52002,4876.52002,4876.52002,2219520000.0,2093.100098,2097.429932,2061.050049,2061.050049,2061.050049,3521140000.0,13.26,15.55,13.2,15.44,15.44,0.0,24410.529297,24613.689453,24377.919922,24528.230469,24528.230469,1421279500.0,19745.75,19775.449219,19542.220703,19746.199219,19746.199219,145000000.0,7019.700195,7035.100098,6983.899902,6991.0,6991.0,645837600.0,5073.279785,5087.299805,5012.870117,5020.990234,5020.990234,124717600.0,97.220001,97.300003,96.540001,96.980003,96.980003,0.0
2015-03-26 00:00:00,17716.269531,17759.509766,17579.269531,17678.230469,17678.230469,117740000.0,4835.709961,4889.209961,4825.930176,4863.359863,4863.359863,2004960000.0,2059.939941,2067.149902,2045.5,2056.149902,2056.149902,3510670000.0,16.639999,17.190001,15.23,15.8,15.8,0.0,24442.509766,24592.009766,24399.839844,24497.080078,24497.080078,1346154100.0,19605.599609,19623.109375,19397.009766,19471.119141,19471.119141,154800000.0,6991.0,6991.0,6876.799805,6895.299805,6895.299805,936518300.0,4992.549805,5006.350098,4932.529785,5006.350098,5006.350098,161978600.0,96.910004,97.550003,96.169998,97.440002,97.440002,0.0
2015-03-27 00:00:00,17673.630859,17729.140625,17630.490234,17712.660156,17712.660156,103220000.0,4863.740234,4899.259766,4859.660156,4891.220215,4891.220215,1678650000.0,2055.780029,2062.830078,2052.959961,2061.02002,2061.02002,3008550000.0,15.73,15.83,14.19,15.07,15.07,0.0,24541.439453,24549.880859,24420.470703,24486.199219,24486.199219,1610426400.0,19374.720703,19590.029297,19099.869141,19285.630859,19285.630859,178300000.0,6895.299805,6910.600098,6839.899902,6855.0,6855.0,736697300.0,5020.089844,5048.370117,5003.310059,5034.060059,5034.060059,142337500.0,97.379997,97.919998,96.989998,97.290001,97.290001,0.0
2015-03-30 00:00:00,17727.480469,18008.640625,17727.480469,17976.310547,17976.310547,104040000.0,4921.779785,4948.459961,4921.120117,4947.439941,4947.439941,1778520000.0,2064.110107,2088.969971,2064.110107,2086.23999,2086.23999,2917690000.0,14.76,14.76,14.08,14.51,14.51,0.0,24727.460938,24949.349609,24725.519531,24855.119141,24855.119141,2574119600.0,19295.210938,19474.070313,19227.289063,19411.400391,19411.400391,136300000.0,6855.0,6914.600098,6855.0,6891.399902,6891.399902,639393900.0,5052.25,5097.589844,5045.359863,5083.52002,5083.52002,112697900.0,97.389999,98.07,97.389999,97.980003,97.980003,0.0
2015-03-31 00:00:00,17965.369141,17965.369141,17773.019531,17776.119141,17776.119141,119470000.0,4925.910156,4940.870117,4899.310059,4900.879883,4900.879883,1837660000.0,2084.050049,2084.050049,2067.040039,2067.889893,2067.889893,3376550000.0,14.97,15.74,14.33,15.29,15.29,0.0,25113.199219,25113.199219,24876.369141,24900.890625,24900.890625,2557002200.0,19592.429688,19607.25,19206.990234,19206.990234,19206.990234,151600000.0,6891.399902,6910.100098,6765.100098,6773.0,6773.0,900335700.0,5073.990234,5098.859863,5028.379883,5033.640137,5033.640137,126492200.0,97.919998,98.669998,97.830002,98.360001,98.360001,0.0
2015-04-01 00:00:00,17778.519531,17778.519531,17585.009766,17698.179688,17698.179688,103360000.0,4894.359863,4899.379883,4844.390137,4880.22998,4880.22998,1874960000.0,2067.629883,2067.629883,2048.379883,2059.689941,2059.689941,3543270000.0,15.32,16.66,15.08,15.11,15.11,0.0,24955.199219,25099.060547,24926.109375,25082.75,25082.75,1713463600.0,19129.75,19195.230469,18927.949219,19034.839844,19034.839844,160400000.0,6773.0,6856.399902,6765.399902,6809.5,6809.5,800482200.0,5009.629883,5110.790039,5007.680176,5062.220215,5062.220215,121105100.0,98.419998,98.639999,97.980003,98.190002,98.190002,0.0
2015-04-02 00:00:00,17699.519531,17815.029297,17673.490234,17763.240234,17763.240234,87370000.0,4885.410156,4901.330078,4872.959961,4886.939941,4886.939941,1563670000.0,2060.030029,2072.169922,2057.320068,2066.959961,2066.959961,3095960000.0,15.3,15.51,14.27,14.67,14.67,0.0,25214.330078,25297.800781,25152.570313,25275.640625,25275.640625,2106782000.0,19141.929688,19433.890625,19115.140625,19312.789063,19312.789063,147100000.0,6809.5,6849.899902,6801.299805,6833.5,6833.5,575894800.0,5068.060059,5080.529785,5059.419922,5074.140137,5074.140137,77337100.0,98.18,98.279999,97.330002,97.440002,97.440002,0.0
2015-04-03 00:00:00,17699.519531,17815.029297,17673.490234,17763.240234,17763.240234,87370000.0,4885.410156,4901.330078,4872.959961,4886.939941,4886.939941,1563670000.0,2060.030029,2072.169922,2057.320068,2066.959961,2066.959961,3095960000.0,15.3,15.51,14.27,14.67,14.67,0.0,25214.330078,25297.800781,25152.570313,25275.640625,25275.640625,2106782000.0,19289.039063,19435.080078,19289.039063,19435.080078,19435.080078,104700000.0,6809.5,6849.899902,6801.299805,6833.5,6833.5,575894800.0,5068.060059,5080.529785,5059.419922,5074.140137,5074.140137,77337100.0,98.18,98.279999,97.330002,97.440002,97.440002,0.0
