,다우존스,다우존스,다우존스,다우존스,다우존스,다우존스,나스닥,나스닥,나스닥,나스닥,나스닥,나스닥,S&P500,S&P500,S&P500,S&P500,S&P500,S&P500,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,닛케이,닛케이,닛케이,닛케이,닛케이,닛케이,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스
2022-04-13 00:00:00,34166.640625,34598.359375,34140.640625,34564.589844,34564.589844,313630000.0,13373.120117,13679.429688,13353.660156,13643.589844,13643.589844,4909720000.0,4394.299805,4453.919922,4392.700195,4446.589844,4446.589844,3828150000.0,23.52,24.450001,21.370001,21.82,21.82,0.0,21192.619141,21531.480469,21141.060547,21374.369141,21374.369141,1696862200.0,26436.060547,26885.869141,26429.470703,26843.490234,26843.490234,71600000.0,7576.700195,7597.899902,7550.899902,7580.799805,7580.799805,742706800.0,6519.160156,6563.959961,6478.450195,6542.140137,6542.140137,72469400.0,100.339996,100.519997,99.830002,99.879997,99.879997,0.0
2022-04-14 00:00:00,34628.460938,34889.171875,34437.5,34451.230469,34451.230469,353680000.0,13647.429688,13662.929688,13345.219727,13351.080078,13351.080078,4642240000.0,4449.120117,4460.459961,4390.77002,4392.589844,4392.589844,4083090000.0,21.719999,22.700001,20.85,22.700001,22.700001,0.0,21463.349609,21587.470703,21358.730469,21518.080078,21518.080078,1719437600.0,26925.640625,27200.890625,26890.679688,27172.0,27172.0,61800000.0,7580.799805,7622.399902,7551.399902,7616.399902,7616.399902,1005764400.0,6557.660156,6607.549805,6541.899902,6589.350098,6589.350098,79048700.0,99.790001,100.760002,99.57,100.32,100.32,0.0
2022-04-15 00:00:00,34628.460938,34889.171875,34437.5,34451.230469,34451.230469,353680000.0,13647.429688,13662.929688,13345.219727,13351.080078,13351.080078,4642240000.0,4449.120117,4460.459961,4390.77002,4392.589844,4392.589844,4083090000.0,21.719999,22.700001,20.85,22.700001,22.700001,0.0,21463.349609,21587.470703,21358.730469,21518.080078,21518.080078,1719437600.0,26932.480469,27203.769531,26784.919922,27093.189453,27093.189453,51500000.0,7580.799805,7622.399902,7551.399902,7616.399902,7616.399902,1005764400.0,6557.660156,6607.549805,6541.899902,6589.350098,6589.350098,79048700.0,99.790001,100.760002,99.57,100.32,100.32,0.0
2022-04-18 00:00:00,34411.488281,34618.289063,34279.078125,34411.691406,34411.691406,264110000.0,13319.389648,13414.269531,13222.030273,13332.360352,13332.360352,4365230000.0,4385.629883,4410.310059,4370.299805,4391.689941,4391.689941,3910490000.0,24.52,24.6,21.98,22.17,22.17,0.0,21463.349609,21587.470703,21358.730469,21518.080078,21518.080078,1719437600.0,26831.449219,26851.800781,26571.380859,26799.710938,26799.710938,48300000.0,7580.799805,7622.399902,7551.399902,7616.399902,7616.399902,1005764400.0,6557.660156,6607.549805,6541.899902,6589.350098,6589.350098,79048700.0,100.5,100.860001,100.459999,100.779999,100.779999,0.0
2022-04-19 00:00:00,34394.621094,34983.109375,34394.621094,34911.199219,34911.199219,296350000.0,13312.44043,13643.969727,13281.219727,13619.660156,13619.660156,4562840000.0,4390.629883,4471.029785,4390.629883,4462.209961,4462.209961,4108120000.0,22.549999,22.92,20.360001,21.370001,21.370001,0.0,21106.0,21191.800781,20896.429688,21027.759766,21027.759766,2240088300.0,27096.490234,27100.589844,26777.710938,26985.089844,26985.089844,60500000.0,7616.399902,7624.899902,7565.799805,7601.299805,7601.299805,846777100.0,6545.970215,6566.799805,6494.330078,6534.790039,6534.790039,0.0,100.830002,101.029999,100.699997,100.959999,100.959999,0.0
2022-04-20 00:00:00,34962.671875,35315.398438,34962.671875,35160.789063,35160.789063,337620000.0,13665.379883,13678.549805,13426.129883,13453.070313,13453.070313,4678930000.0,4472.259766,4488.290039,4448.759766,4459.450195,4459.450195,4290450000.0,21.129999,21.32,19.75,20.32,20.32,0.0,20972.839844,21214.980469,20889.019531,20944.669922,20944.669922,1876429100.0,27210.789063,27389.839844,27066.179688,27217.849609,27217.849609,72300000.0,7601.299805,7637.899902,7590.600098,7629.200195,7629.200195,1212543400.0,6557.959961,6636.549805,6542.209961,6624.910156,6624.910156,87010800.0,100.980003,101.040001,100.220001,100.389999,100.389999,0.0
2022-04-21 00:00:00,35258.800781,35492.21875,34723.820313,34792.761719,34792.761719,366390000.0,13623.700195,13710.700195,13140.830078,13174.650391,13174.650391,5233110000.0,4489.169922,4512.939941,4384.470215,4393.660156,4393.660156,4636890000.0,20.24,23.280001,19.809999,22.68,22.68,0.0,20780.859375,20920.599609,20483.859375,20682.220703,20682.220703,2226185800.0,27259.140625,27580.640625,27252.830078,27553.060547,27553.060547,62300000.0,7629.200195,7656.5,7596.299805,7628.0,7628.0,764750300.0,6642.709961,6757.75,6636.790039,6715.100098,6715.100098,88762200.0,100.349998,100.639999,99.82,100.580002,100.580002,0.0
2022-04-22 00:00:00,34727.378906,34727.378906,33773.390625,33811.398438,33811.398438,373280000.0,13168.799805,13212.599609,12828.019531,12839.290039,12839.290039,4475090000.0,4385.830078,4385.830078,4267.620117,4271.779785,4271.779785,4651940000.0,22.709999,28.27,22.620001,28.209999,28.209999,0.0,20261.609375,20709.490234,20184.960938,20638.519531,20638.519531,2351346100.0,27197.800781,27205.830078,26904.380859,27105.259766,27105.259766,58500000.0,7628.0,7628.0,7521.700195,7521.700195,7521.700195,694792900.0,6618.689941,6654.640137,6572.870117,6581.419922,6581.419922,83469100.0,100.620003,101.330002,100.470001,101.220001,101.220001,0.0
2022-04-25 00:00:00,33731.648438,34106.011719,33323.371094,34049.460938,34049.460938,416900000.0,12749.169922,13011.450195,12722.589844,13004.849609,13004.849609,4845160000.0,4255.339844,4299.02002,4200.819824,4296.120117,4296.120117,5240040000.0,30.040001,31.6,26.799999,27.02,27.02,0.0,20284.599609,20284.599609,19784.279297,19869.339844,19869.339844,2912292500.0,26692.480469,26764.480469,26487.839844,26590.779297,26590.779297,62700000.0,7521.700195,7521.700195,7339.5,7380.5,7380.5,755160100.0,6450.899902,6512.259766,6408.709961,6449.379883,6449.379883,94933200.0,101.120003,101.860001,101.040001,101.75,101.75,0.0
2022-04-26 00:00:00,33907.488281,33909.511719,33230.949219,33240.179688,33240.179688,400020000.0,12918.040039,12918.040039,12490.740234,12490.740234,12490.740234,5168160000.0,4278.140137,4278.140137,4175.040039,4175.200195,4175.200195,4689970000.0,27.379999,33.810001,27.059999,33.52,33.52,0.0,19989.039063,20258.640625,19858.359375,19934.710938,19934.710938,2565706600.0,26743.210938,26808.990234,26592.990234,26700.109375,26700.109375,64300000.0,7380.5,7463.200195,7380.5,7386.200195,7386.200195,847986700.0,6520.009766,6535.919922,6412.490234,6414.569824,6414.569824,95230800.0,101.730003,102.360001,101.510002,102.300003,102.300003,0.0
2022-04-27 00:00:00,33450.921875,33697.179688,33108.890625,33301.929688,33301.929688,447230000.0,12500.879883,12703.790039,12430.900391,12488.929688,12488.929688,4810720000.0,4186.52002,4240.709961,4162.899902,4183.959961,4183.959961,4769680000.0,31.110001,32.77,29.82,31.6,31.6,0.0,19723.460938,20053.109375,19665.490234,19946.359375,19946.359375,2361021600.0,26313.140625,26406.619141,26051.039063,26386.630859,26386.630859,97300000.0,7386.200195,7458.200195,7344.899902,7425.600098,7425.600098,958503900.0,6427.399902,6474.959961,6338.609863,6445.259766,6445.259766,92040000.0,102.279999,103.279999,102.220001,102.949997,102.949997,0.0
2022-04-28 00:00:00,33425.960938,34054.789063,33248.460938,33916.390625,33916.390625,440380000.0,12712.860352,12948.519531,12487.860352,12871.530273,12871.530273,5067150000.0,4222.580078,4308.450195,4188.629883,4287.5,4287.5,4854180000.0,29.91,32.0,28.0,29.99,29.99,0.0,20118.789063,20286.830078,19956.669922,20276.169922,20276.169922,2255667000.0,26430.279297,26876.949219,26348.359375,26847.900391,26847.900391,86700000.0,7425.600098,7519.700195,7425.600098,7509.200195,7509.200195,917004000.0,6520.529785,6575.950195,6435.75,6508.140137,6508.140137,76048900.0,103.040001,103.93,102.980003,103.620003,103.620003,0.0
2022-04-29 00:00:00,33787.011719,33919.589844,32913.148438,32977.210938,32977.210938,501560000.0,12710.419922,12861.830078,12315.740234,12334.639648,12334.639648,4733070000.0,4253.75,4269.680176,4124.279785,4131.930176,4131.930176,5084030000.0,28.969999,34.34,28.540001,33.400002,33.400002,0.0,20271.400391,21176.580078,20040.070313,21089.390625,21089.390625,2727108500.0,26430.279297,26876.949219,26348.359375,26847.900391,26847.900391,86700000.0,7509.200195,7569.799805,7509.200195,7544.600098,7544.600098,983441700.0,6557.660156,6601.149902,6514.100098,6533.77002,6533.77002,83799400.0,103.669998,103.669998,102.82,102.959999,102.959999,0.0
2022-05-02 00:00:00,32978.488281,33224.949219,32449.869141,33061.5,33061.5,453390000.0,12331.69043,12542.540039,12202.410156,12536.019531,12536.019531,4918240000.0,4130.609863,4169.810059,4062.51001,4155.379883,4155.379883,5163790000.0,33.349998,36.639999,31.74,32.34,32.34,0.0,20271.400391,21176.580078,20040.070313,21089.390625,21089.390625,2727108500.0,26851.099609,26964.589844,26610.859375,26818.529297,26818.529297,74500000.0,7509.200195,7569.799805,7509.200195,7544.600098,7544.600098,983441700.0,6469.310059,6474.810059,6308.470215,6425.609863,6425.609863,87523700.0,103.209999,103.75,103.110001,103.739998,103.739998,0.0
2022-05-03 00:00:00,33086.089844,33341.578125,32914.75,33128.789063,33128.789063,364420000.0,12511.459961,12645.830078,12460.990234,12563.759766,12563.759766,4547280000.0,4159.779785,4200.100098,4147.080078,4175.47998,4175.47998,4582050000.0,31.76,32.82,29.059999,29.25,29.25,0.0,20927.619141,21291.800781,20648.529297,21101.890625,21101.890625,1741666900.0,26851.099609,26964.589844,26610.859375,26818.529297,26818.529297,74500000.0,7544.600098,7561.299805,7475.700195,7561.299805,7561.299805,1342876200.0,6463.72998,6507.129883,6423.029785,6476.180176,6476.180176,83360000.0,103.599998,103.669998,103.029999,103.470001,103.470001,0.0
2022-05-04 00:00:00,33171.800781,34117.738281,33021.839844,34061.058594,34061.058594,411060000.0,12574.730469,12985.009766,12367.019531,12964.860352,12964.860352,5498050000.0,4181.180176,4307.660156,4148.910156,4300.169922,4300.169922,5136360000.0,29.120001,29.42,24.940001,25.42,25.42,0.0,21025.699219,21047.130859,20772.800781,20869.519531,20869.519531,1139909500.0,26851.099609,26964.589844,26610.859375,26818.529297,26818.529297,74500000.0,7561.299805,7572.700195,7493.5,7493.5,7493.5,699267900.0,6482.259766,6494.990234,6395.680176,6395.680176,6395.680176,72296900.0,103.459999,103.620003,102.459999,102.589996,102.589996,0.0
2022-05-05 00:00:00,33854.171875,33854.171875,32685.099609,32997.96875,32997.96875,448420000.0,12787.519531,12787.519531,12183.55957,12317.69043,12317.69043,5308920000.0,4270.430176,4270.430176,4106.009766,4146.870117,4146.870117,5077030000.0,25.969999,33.200001,25.780001,31.200001,31.200001,0.0,21163.150391,21284.849609,20776.970703,20793.400391,20793.400391,1827136200.0,26851.099609,26964.589844,26610.859375,26818.529297,26818.529297,74500000.0,7493.5,7619.399902,7493.5,7503.299805,7503.299805,931632400.0,6549.490234,6558.910156,6350.660156,6368.399902,6368.399902,96424000.0,102.68,103.940002,102.349998,103.75,103.75,0.0
2022-05-06 00:00:00,32773.878906,33055.839844,32474.689453,32899.371094,32899.371094,416520000.0,12246.830078,12358.419922,11990.150391,12144.660156,12144.660156,5324480000.0,4128.169922,4157.689941,4067.909912,4123.339844,4123.339844,5116940000.0,32.23,35.34,29.83,30.190001,30.190001,0.0,20287.060547,20320.279297,19973.470703,20001.960938,20001.960938,2110559000.0,26784.289063,27072.589844,26543.289063,27003.560547,27003.560547,98500000.0,7503.299805,7503.299805,7354.100098,7387.899902,7387.899902,1089227300.0,6318.660156,6322.430176,6213.640137,6258.359863,6258.359863,113118300.0,103.559998,104.059998,103.190002,103.660004,103.660004,0.0
2022-05-09 00:00:00,32685.169922,32685.169922,32121.980469,32245.699219,32245.699219,470770000.0,11923.030273,11990.610352,11574.94043,11623.25,11623.25,5939140000.0,4081.27002,4081.27002,3975.47998,3991.23999,3991.23999,5954520000.0,31.9,35.48,31.9,34.75,34.75,0.0,20287.060547,20320.279297,19973.470703,20001.960938,20001.960938,2110559000.0,26705.320313,26732.609375,26309.220703,26319.339844,26319.339844,79500000.0,7387.899902,7391.600098,7216.600098,7216.600098,7216.600098,803955700.0,6207.149902,6260.850098,6086.02002,6086.02002,6086.02002,91595000.0,103.660004,104.190002,103.389999,103.650002,103.650002,0.0
2022-05-10 00:00:00,32504.089844,32752.169922,31887.890625,32160.740234,32160.740234,439290000.0,11900.339844,11944.94043,11566.280273,11737.669922,11737.669922,6218260000.0,4035.179932,4068.820068,3958.169922,4001.050049,4001.050049,5885820000.0,33.66,34.84,32.240002,32.990002,32.990002,0.0,19300.679688,19758.630859,19178.890625,19633.689453,19633.689453,2785651600.0,26149.060547,26246.630859,25773.830078,26167.099609,26167.099609,80800000.0,7216.600098,7311.700195,7216.600098,7243.200195,7243.200195,919988500.0,6151.52002,6206.560059,6116.910156,6116.910156,6116.910156,90242000.0,103.730003,103.980003,103.5,103.919998,103.919998,0.0
2022-05-11 00:00:00,32123.240234,32584.019531,31798.859375,31834.109375,31834.109375,458460000.0,11645.570313,11844.509766,11339.179688,11364.240234,11364.240234,6152370000.0,3990.080078,4049.090088,3928.820068,3935.179932,3935.179932,5816140000.0,32.869999,34.389999,30.690001,32.560001,32.560001,0.0,19511.800781,20083.490234,19474.029297,19824.570313,19824.570313,1958419000.0,26045.380859,26290.619141,26003.259766,26213.640625,26213.640625,85900000.0,7243.200195,7349.700195,7239.0,7347.700195,7347.700195,1206944700.0,6173.100098,6269.72998,6137.240234,6269.72998,6269.72998,106223700.0,103.900002,104.110001,103.370003,103.849998,103.849998,0.0
2022-05-12 00:00:00,31699.039063,31914.460938,31228.220703,31730.300781,31730.300781,544240000.0,11199.25,11547.330078,11108.759766,11370.959961,11370.959961,6679470000.0,3903.949951,3964.800049,3858.870117,3930.080078,3930.080078,6286450000.0,33.740002,34.759998,31.700001,31.77,31.77,0.0,19556.890625,19731.269531,19342.890625,19380.339844,19380.339844,2273639300.0,25945.039063,26028.359375,25688.109375,25748.720703,25748.720703,91200000.0,7347.700195,7347.700195,7158.5,7233.299805,7233.299805,966343100.0,6130.689941,6238.25,6098.220215,6206.259766,6206.259766,105839000.0,104.010002,104.93,103.879997,104.849998,104.849998,0.0
2022-05-13 00:00:00,31963.859375,32276.050781,31862.789063,32196.660156,32196.660156,388520000.0,11555.969727,11856.709961,11510.259766,11805.0,11805.0,5894020000.0,3963.899902,4038.879883,3963.899902,4023.889893,4023.889893,5183340000.0,31.09,31.200001,28.780001,28.870001,28.870001,0.0,19615.990234,19925.439453,19608.259766,19898.769531,19898.769531,2075261400.0,25918.800781,26479.929688,25904.400391,26427.650391,26427.650391,103800000.0,7233.299805,7422.0,7233.299805,7418.200195,7418.200195,871946000.0,6250.160156,6363.240234,6238.790039,6362.680176,6362.680176,85955800.0,104.769997,105.010002,104.470001,104.559998,104.559998,0.0
2022-05-16 00:00:00,32152.150391,32514.019531,31928.179688,32223.419922,32223.419922,330030000.0,11727.139648,11804.589844,11627.530273,11662.790039,11662.790039,4930250000.0,4013.02002,4046.459961,3983.98999,4008.01001,4008.01001,4415030000.0,30.01,30.23,27.360001,27.469999,27.469999,0.0,20131.529297,20173.220703,19764.960938,19950.210938,19950.210938,1796370300.0,26753.369141,26836.960938,26438.609375,26547.050781,26547.050781,87000000.0,7418.200195,7464.799805,7361.700195,7464.799805,7464.799805,814978400.0,6315.680176,6369.049805,6286.02002,6347.77002,6347.77002,75092100.0,104.470001,104.639999,104.139999,104.190002,104.190002,0.0
2022-05-17 00:00:00,32427.0,32689.140625,32308.150391,32654.589844,32654.589844,389310000.0,11905.570313,11988.429688,11754.280273,11984.519531,11984.519531,5093960000.0,4052.0,4090.719971,4033.929932,4088.850098,4088.850098,4841410000.0,27.07,27.17,25.51,26.1,26.1,0.0,20193.599609,20626.419922,20169.240234,20602.519531,20602.519531,2207409300.0,26555.230469,26709.259766,26440.619141,26659.75,26659.75,78900000.0,7464.799805,7538.700195,7464.799805,7518.399902,7518.399902,821412200.0,6379.339844,6448.330078,6373.72998,6430.189941,6430.189941,86952900.0,104.169998,104.230003,103.230003,103.360001,103.360001,0.0
2022-05-18 00:00:00,32468.669922,32468.669922,31393.949219,31490.070313,31490.070313,465060000.0,11790.679688,11826.219727,11381.69043,11418.150391,11418.150391,5064120000.0,4051.97998,4051.97998,3911.909912,3923.679932,3923.679932,5103220000.0,26.74,31.49,26.209999,30.959999,30.959999,0.0,20674.230469,20711.929688,20389.609375,20644.279297,20644.279297,1945972100.0,26826.820313,27053.179688,26741.339844,26911.199219,26911.199219,74700000.0,7518.399902,7526.100098,7438.100098,7438.100098,7438.100098,830397600.0,6440.299805,6455.799805,6342.669922,6352.939941,6352.939941,80314700.0,103.339996,103.93,103.190002,103.809998,103.809998,0.0
2022-05-19 00:00:00,31262.619141,31569.130859,31016.410156,31253.130859,31253.130859,517190000.0,11364.400391,11562.820313,11313.30957,11388.5,11388.5,5154410000.0,3899.0,3945.959961,3876.580078,3900.790039,3900.790039,5113550000.0,31.24,33.110001,29.059999,29.35,29.35,0.0,20146.960938,20277.939453,19924.869141,20120.679688,20120.679688,2120940500.0,26435.320313,26458.849609,26150.089844,26402.839844,26402.839844,74500000.0,7438.100098,7438.100098,7228.700195,7302.700195,7302.700195,1037438100.0,6279.689941,6288.990234,6196.189941,6272.709961,6272.709961,86227400.0,103.830002,103.879997,102.660004,102.720001,102.720001,0.0
2022-05-20 00:00:00,31426.939453,31515.779297,30635.759766,31261.900391,31261.900391,495510000.0,11542.669922,11552.209961,11035.69043,11354.620117,11354.620117,5434370000.0,3927.76001,3943.419922,3810.320068,3901.360107,3901.360107,5130730000.0,28.780001,32.91,28.059999,29.43,29.43,0.0,20470.949219,20794.130859,20408.679688,20717.240234,20717.240234,2173124300.0,26448.230469,26769.199219,26426.990234,26739.029297,26739.029297,76300000.0,7302.700195,7453.5,7302.700195,7390.0,7390.0,790841400.0,6305.459961,6377.580078,6264.839844,6285.240234,6285.240234,92863400.0,102.900002,103.260002,102.769997,103.150002,103.150002,0.0
2022-05-23 00:00:00,31395.890625,31968.419922,31395.890625,31880.240234,31880.240234,402010000.0,11396.280273,11552.070313,11304.55957,11535.269531,11535.269531,4552200000.0,3919.419922,3981.879883,3909.040039,3973.75,3973.75,4420030000.0,28.98,30.389999,28.290001,28.48,28.48,0.0,20608.650391,20642.759766,20303.550781,20470.060547,20470.060547,1696099800.0,26991.419922,27047.470703,26832.650391,27001.519531,27001.519531,65000000.0,7390.0,7513.399902,7390.0,7513.399902,7513.399902,819767300.0,6350.879883,6358.740234,6263.959961,6358.740234,6358.740234,82641900.0,103.029999,103.050003,102.040001,102.080002,102.080002,0.0
2022-05-24 00:00:00,31717.609375,32014.859375,31365.589844,31928.619141,31928.619141,382950000.0,11326.44043,11351.610352,11092.480469,11264.450195,11264.450195,4724430000.0,3942.939941,3955.679932,3875.129883,3941.47998,3941.47998,4923190000.0,29.43,31.07,29.040001,29.450001,29.450001,0.0,20420.140625,20509.619141,19989.619141,20112.099609,20112.099609,1825206400.0,27005.429688,27005.429688,26736.009766,26748.140625,26748.140625,67400000.0,7513.399902,7529.700195,7434.5,7484.399902,7484.399902,1113802600.0,6282.319824,6322.740234,6243.839844,6253.140137,6253.140137,72012900.0,102.110001,102.32,101.650002,101.860001,101.860001,0.0
2022-05-25 00:00:00,31816.310547,32254.439453,31754.330078,32120.279297,32120.279297,343460000.0,11225.030273,11511.900391,11211.849609,11434.740234,11434.740234,4519690000.0,3929.590088,3999.330078,3925.030029,3978.72998,3978.72998,4802560000.0,29.33,30.23,28.16,28.370001,28.370001,0.0,20115.560547,20370.740234,20067.980469,20171.269531,20171.269531,2097456800.0,26711.529297,26795.890625,26578.029297,26677.800781,26677.800781,72300000.0,7484.399902,7546.399902,7484.399902,7522.799805,7522.799805,898078000.0,6296.279785,6319.290039,6229.839844,6298.640137,6298.640137,75143000.0,101.769997,102.449997,101.730003,102.059998,102.059998,0.0
2022-05-26 00:00:00,32248.169922,32774.140625,32248.169922,32637.189453,32637.189453,351220000.0,11409.839844,11796.969727,11406.160156,11740.650391,11740.650391,4672620000.0,3984.600098,4075.139893,3984.600098,4057.840088,4057.840088,4709970000.0,28.42,28.459999,27.110001,27.5,27.5,0.0,20272.220703,20272.220703,19890.759766,20116.199219,20116.199219,1855500300.0,26685.019531,26898.75,26597.970703,26604.839844,26604.839844,64500000.0,7522.799805,7575.5,7512.5,7564.899902,7564.899902,709669900.0,6301.490234,6424.879883,6298.450195,6410.580078,6410.580078,66120600.0,102.019997,102.269997,101.739998,101.830002,101.830002,0.0
2022-05-27 00:00:00,32735.089844,33213.621094,32682.009766,33212.960938,33212.960938,328770000.0,11869.69043,12131.660156,11856.820313,12131.129883,12131.129883,4793900000.0,4077.429932,4158.490234,4077.429932,4158.240234,4158.240234,4375620000.0,27.5,27.540001,25.57,25.719999,25.719999,0.0,20646.060547,20779.75,20494.150391,20697.359375,20697.359375,2565822400.0,26947.800781,26996.699219,26731.599609,26781.679688,26781.679688,69300000.0,7564.899902,7597.600098,7542.799805,7585.5,7585.5,713185000.0,6445.25,6519.72998,6424.850098,6515.75,6515.75,70892100.0,101.720001,101.940002,101.43,101.669998,101.669998,0.0
2022-05-30 00:00:00,32735.089844,33213.621094,32682.009766,33212.960938,33212.960938,328770000.0,11869.69043,12131.660156,11856.820313,12131.129883,12131.129883,4793900000.0,4077.429932,4158.490234,4077.429932,4158.240234,4158.240234,4375620000.0,27.5,27.540001,25.57,25.719999,25.719999,0.0,20933.5,21169.080078,20885.019531,21123.929688,21123.929688,2609326500.0,27092.820313,27401.240234,27057.199219,27369.429688,27369.429688,97000000.0,7585.5,7625.600098,7576.399902,7600.100098,7600.100098,1009169800.0,6547.859863,6582.049805,6536.77002,6562.390137,6562.390137,69803300.0,101.720001,101.940002,101.43,101.669998,101.669998,0.0
2022-05-31 00:00:00,33160.589844,33240.21875,32752.339844,32990.121094,32990.121094,533560000.0,12137.540039,12190.080078,11942.5,12081.389648,12081.389648,6045500000.0,4151.089844,4168.339844,4104.879883,4132.149902,4132.149902,6822640000.0,27.469999,28.35,25.940001,26.190001,26.190001,0.0,21106.410156,21415.199219,21029.720703,21415.199219,21415.199219,3919117100.0,27318.089844,27463.330078,27250.699219,27279.800781,27279.800781,141800000.0,7600.100098,7648.299805,7591.799805,7607.700195,7607.700195,1620576000.0,6539.859863,6543.419922,6457.529785,6468.799805,6468.799805,162340000.0,101.440002,102.169998,101.410004,101.75,101.75,0.0
2022-06-01 00:00:00,33156.308594,33272.339844,32584.759766,32813.230469,32813.230469,338210000.0,12176.889648,12237.94043,11901.429688,11994.459961,11994.459961,4719900000.0,4149.779785,4166.540039,4073.850098,4101.22998,4101.22998,4531800000.0,26.049999,27.73,25.379999,25.690001,25.690001,0.0,21407.789063,21411.949219,21154.039063,21294.939453,21294.939453,2073470900.0,27295.630859,27482.310547,27295.419922,27457.890625,27457.890625,75800000.0,7607.700195,7639.200195,7529.200195,7533.0,7533.0,734829800.0,6509.189941,6510.259766,6414.220215,6418.890137,6418.890137,74750900.0,101.760002,102.730003,101.739998,102.550003,102.550003,0.0
2022-06-02 00:00:00,32809.011719,33248.609375,32509.429688,33248.28125,33248.28125,333210000.0,11945.570313,12320.120117,11901.450195,12316.900391,12316.900391,4445840000.0,4095.409912,4177.509766,4074.370117,4176.819824,4176.819824,4405790000.0,25.73,26.5,24.33,24.719999,24.719999,0.0,21057.039063,21115.779297,20884.160156,21082.130859,21082.130859,1816141700.0,27340.519531,27450.470703,27251.240234,27413.880859,27413.880859,63600000.0,7607.700195,7639.200195,7529.200195,7533.0,7533.0,734829800.0,6447.370117,6506.600098,6447.299805,6500.439941,6500.439941,57959900.0,102.550003,102.620003,101.739998,101.769997,101.769997,0.0
2022-06-03 00:00:00,32986.320313,33135.609375,32839.210938,32899.699219,32899.699219,298570000.0,12097.120117,12167.44043,11966.620117,12012.730469,12012.730469,4130040000.0,4137.569824,4142.669922,4098.669922,4108.540039,4108.540039,3711110000.0,24.91,25.959999,24.76,24.790001,24.790001,0.0,21057.039063,21115.779297,20884.160156,21082.130859,21082.130859,1816141700.0,27660.619141,27776.330078,27614.859375,27761.570313,27761.570313,63700000.0,7607.700195,7639.200195,7529.200195,7533.0,7533.0,734829800.0,6545.0,6547.819824,6473.740234,6485.299805,6485.299805,48236300.0,101.75,102.230003,101.639999,102.139999,102.139999,0.0
2022-06-06 00:00:00,33032.039063,33235.371094,32819.5,32915.78125,32915.78125,253010000.0,12200.330078,12245.400391,12004.200195,12061.370117,12061.370117,4647010000.0,4134.720215,4168.779785,4109.180176,4121.430176,4121.430176,4332700000.0,25.370001,25.809999,24.82,25.07,25.07,0.0,21282.509766,21691.919922,21030.070313,21653.900391,21653.900391,2244704900.0,27549.640625,27979.539063,27523.949219,27915.890625,27915.890625,56800000.0,7533.0,7646.700195,7532.799805,7608.200195,7608.200195,696171700.0,6533.819824,6593.149902,6533.819824,6548.779785,6548.779785,60142400.0,102.169998,102.470001,101.849998,102.440002,102.440002,0.0
2022-06-07 00:00:00,32783.03125,33207.449219,32641.849609,33180.140625,33180.140625,270750000.0,11925.80957,12194.860352,11888.610352,12175.230469,12175.230469,4411240000.0,4096.470215,4164.859863,4080.189941,4160.680176,4160.680176,4248210000.0,25.540001,26.24,23.879999,24.02,24.02,0.0,21577.480469,21744.460938,21394.589844,21531.669922,21531.669922,2145401800.0,27984.789063,28094.730469,27863.380859,27943.949219,27943.949219,68300000.0,7608.200195,7617.5,7570.700195,7598.899902,7598.899902,750124500.0,6523.160156,6523.600098,6459.919922,6500.350098,6500.350098,66096000.0,102.489998,102.839996,102.260002,102.32,102.32,0.0
2022-06-08 00:00:00,33087.070313,33156.5,32824.371094,32910.898438,32910.898438,270470000.0,12147.280273,12235.780273,12052.700195,12086.269531,12086.269531,4708980000.0,4147.120117,4160.140137,4107.200195,4115.77002,4115.77002,4159470000.0,24.370001,24.780001,23.74,23.959999,23.959999,0.0,21788.890625,22064.119141,21734.490234,22014.589844,22014.589844,2943006300.0,28100.259766,28234.289063,28089.779297,28234.289063,28234.289063,78700000.0,7598.899902,7616.200195,7550.700195,7593.0,7593.0,776478300.0,6517.549805,6517.549805,6413.870117,6448.629883,6448.629883,73239600.0,102.389999,102.779999,102.269997,102.540001,102.540001,0.0
2022-06-09 00:00:00,32828.621094,32956.730469,32267.779297,32272.789063,32272.789063,289710000.0,12016.469727,12115.05957,11751.980469,11754.230469,11754.230469,5408460000.0,4101.649902,4119.100098,4017.169922,4017.820068,4017.820068,4134170000.0,24.290001,26.24,23.82,26.09,26.09,0.0,22121.529297,22142.820313,21737.939453,21869.050781,21869.050781,2544549600.0,28189.349609,28389.75,28189.349609,28246.529297,28246.529297,80300000.0,7593.0,7593.0,7472.299805,7476.200195,7476.200195,771939100.0,6412.580078,6456.910156,6342.990234,6358.459961,6358.459961,72804300.0,102.559998,103.370003,102.150002,103.220001,103.220001,0.0
