,open,high,low,close,volume
19930413,2066575,2066575,1994485,2018515,329
19930412,2042545,2054560,2018515,2054560,655
19930410,2042545,2042545,2018515,2018515,244
19930409,2030530,2042545,2006500,2018515,853
19930408,2018515,2018515,1994485,2006500,369
19930407,2006500,2042545,1982470,1994485,1229
19930406,1982470,2006500,1970455,1982470,94
19930403,1994485,2018515,1970455,1982470,162
19930402,1934410,2006500,1934410,1982470,242
19930401,1970455,1970455,1934410,1958440,67
19930331,1982470,1982470,1922395,1982470,577
19930330,1922395,1982470,1922395,1982470,195
19930329,1898365,1922395,1874335,1922395,79
19930327,1922395,1946425,1886350,1898365,56
19930326,1934410,1970455,1886350,1922395,109
