DateTime,Close,Open,Low,High,Volume
2023-12-26 10:00:00,+76400,+76400,+76300,+76500,1060144
2023-12-26 09:00:00,+76400,+76100,-75700,+76500,4203376
2023-12-22 15:00:00,+75900,+76000,+75800,+76000,1631818
2023-12-22 14:00:00,+75900,+75800,+75800,+76000,2058958
2023-12-22 13:00:00,+75900,+75900,+75800,+75900,1154845
2023-12-22 12:00:00,+75900,+75700,+75700,+75900,1179627
2023-12-22 11:00:00,+75700,+75500,+75500,+75800,1221278
2023-12-22 10:00:00,+75600,+75600,+75500,+75800,1406017
2023-12-22 09:00:00,+75500,+75800,+75400,+76300,5824465
2023-12-21 15:00:00,+75000,+74900,74800,+75000,2527499
2023-12-21 14:00:00,+74900,-74600,-74500,+74900,1604806
2023-12-21 13:00:00,-74600,74800,-74500,74800,1252160
2023-12-21 12:00:00,74800,-74600,-74600,74800,980933
2023-12-21 11:00:00,-74600,-74500,-74500,-74700,1020159
2023-12-21 10:00:00,-74600,-74700,-74500,+74900,2001963
2023-12-21 09:00:00,-74700,-74600,-74300,+75000,3971942
2023-12-20 15:00:00,+74800,+74600,+74600,+74900,2606267
2023-12-20 14:00:00,+74700,+74300,+74200,+74700,4915025
2023-12-20 13:00:00,+74300,+74200,+74100,+74300,1029661
2023-12-20 12:00:00,+74200,+74000,+74000,+74300,1588272
2023-12-20 11:00:00,+74100,+73900,+73900,+74300,3044299
2023-12-20 10:00:00,+73900,+74000,+73900,+74000,878795
2023-12-20 09:00:00,+74000,+74200,+73800,+74200,2768602
2023-12-19 15:00:00,+73400,+73100,+73100,+73400,1857994
2023-12-19 14:00:00,+73100,+73000,72900,+73200,1213500
2023-12-19 13:00:00,+73000,+73000,72900,+73100,790785
2023-12-19 12:00:00,+73000,+73100,72900,+73200,995760
2023-12-19 11:00:00,+73100,72900,-72800,+73100,990889
2023-12-19 10:00:00,72900,-72800,-72800,+73000,761887
2023-12-19 09:00:00,-72800,+73000,-72800,+73200,2272782
2023-12-18 15:00:00,-72900,-73000,-72900,-73100,1632208
2023-12-18 14:00:00,-73100,-73100,-73000,-73200,1044198
2023-12-18 13:00:00,-73200,-73100,-73000,73300,1088663
2023-12-18 12:00:00,-73100,-73200,-73000,73300,1220847
2023-12-18 11:00:00,73300,-72900,-72900,73300,974435
2023-12-18 10:00:00,-72900,-73000,-72800,-73100,1195296
2023-12-18 09:00:00,-73000,73300,-73000,+73400,2342277
2023-12-15 15:00:00,+73300,+73300,+73300,+73400,3687769
2023-12-15 14:00:00,+73300,+73500,+73200,+73600,1904026
2023-12-15 13:00:00,+73500,+73700,+73500,+73700,1564465
2023-12-15 12:00:00,+73700,+73600,+73500,+73800,1689263
2023-12-15 11:00:00,+73600,+73700,+73600,+73800,974647
2023-12-15 10:00:00,+73600,+74000,+73600,+74000,1866116
2023-12-15 09:00:00,+73900,+73800,+73500,+74000,3200274
2023-12-14 15:00:00,+73100,-72600,-72500,+73100,7941462
2023-12-14 14:00:00,-72700,+73200,-72600,+73300,3695076
2023-12-14 13:00:00,+73300,+73400,+73200,+73500,2048879
2023-12-14 12:00:00,+73400,+73500,+73100,+73600,1781815
2023-12-14 11:00:00,+73600,+73800,+73400,+73900,2087351
