Date,close,volume,MACD,MACD_signal,MACD_hist,ADX,DMP,DMN,RSI,Stoch_D,Stoch_K,CCI,ROC,Momentum,BB_upper,BB_middle,BB_lower,ATR,OBV,A/D Line,VROC,Ultimate_Oscillator
2001-07-26,3630,21867100,-130.9821742,-165.6468857,34.664711544288735,30.49734682335835,23.718249935321072,29.838541247616728,45.143470080593204,38.817845978971235,49.303779482807556,133.51972662317445,-2.419354839,-90,3981.3183721372707,3590.5,3199.6816278627293,141.7334177267659,4381442550,-596442699.2,-46.64661074,57.629513343799054
2001-07-27,3710,28802250,-107.8681696,-154.0911425,46.22297288995935,28.51473226943286,28.939797196788184,27.39578366916095,47.80828434,50.51570897249605,67.46073874,219.55873583780527,-1.066666667,-40,3976.4316950186285,3588.5,3200.5683049813715,142.6467468404276,4410244800,-613724049.2,6.512863751844415,59.666219813098635
2001-07-30,3710,20055450,-88.52963989,-140.978842,52.449202094829246,26.673733040787763,27.572430366231988,26.10136941906865,47.80828434,65.85043278089644,80.78678012085332,160.5427473583092,-3.385416667,-130,3956.9986666643313,3582,3207.0013333356687,140.01440949840622,4410244800,-624865965.8,-34.62350274,52.80295109397481
2001-07-31,3790,22233200,-65.987719,-125.9806174,59.99289839365491,25.177038896816185,27.702333243900217,24.70464614841388,50.474063089515155,78.99083485533318,88.72498570611772,150.6165228113439,-1.813471503,-70,3944.247180440296,3578.5,3212.752819559704,138.0136890234859,4432478000,-612514188,-4.515840874,57.52189848
2001-08-01,3960,57879150,-34.0134195,-107.5871778,73.57375831087643,24.899942497234058,34.14045450515958,22.15155682899054,55.552239053328954,87.29944502,92.38656923329961,174.38719359679848,1.7994858611825193,70,3960.7136121134627,3582,3203.2863878865373,141.11300457231164,4490357150,-573928088,185.0150683987118,63.02627205085832
2001-08-02,3910,31792000,-12.56331683,-88.58240561,76.01908878912782,24.907410944855865,33.90414225397812,20.340532212588947,53.84300394560645,90.99133838601394,91.86246021862455,141.76356589147287,-0.76142132,-30,3953.727812468506,3580.5,3207.272187531494,142.05735434369606,4458565150,-593798088,131.96442317163485,57.00307328738905
2001-08-03,3990,32797050,10.767257257472465,-68.71247304,79.47973029756592,24.91434593193326,31.969026717509642,19.179574368271265,56.11701601480918,91.72895291530591,90.93782929399362,128.5361943519545,3.3678756476683938,130,3983.2877742247747,3587,3190.7122257752253,140.45448662651125,4491362200,-589112795.2,110.88977124760879,57.495790200138025
2001-08-06,3980,16130550,28.12577248182606,-49.34482394,77.47059641753562,24.4583168,30.277177985293232,20.81063741226601,55.75558119962019,90.78941859763772,89.56796628029498,101.53846153846149,8.446866485013624,310,4033.3073815523894,3602.5,3171.6926184476106,138.4317622951857,4475231650,-579434465.2,-57.57898114,58.753786007545195
2001-08-07,3860,22089050,31.8325776,-33.10934363,64.94192122923062,23.26237509946654,27.602822060166698,23.648699055589308,51.560769729278675,89.13671310931578,86.90434375365878,56.22601561466175,12.865497076023392,440,4060.6868865521133,3624.5,3188.3131134478867,140.01017418042642,4453142600,-576980126.3,-72.94184083,56.22122395900527
2001-08-08,3800,13409000,29.587680442203236,-20.56993881,50.15761925648412,21.60560196669957,25.866019610827465,25.83109757,49.596846259020076,84.33780197,76.54109589041092,24.820512820512665,11.764705882352942,400,4074.3127499272514,3644.5,3214.6872500727486,139.0096654714051,4439733600,-574298326.3,-58.95327641,55.93637623653597
2001-08-09,3660,29170550,16.323585170434853,-13.19123402,29.514819187772588,20.631909723095536,23.970996549167893,28.125092058005016,45.35385126256323,74.31153163173705,59.489155251141504,-29.3598234,8.284023668639053,280,4070.8239018053964,3658.5,3246.1760981946036,139.05918219783484,4410563050,-603468876.3,-23.17585603,48.75519590149618
2001-08-10,3730,11583050,11.329509556708217,-8.287085303,19.616594859236763,19.332017698974063,25.091904853963136,26.34354611757896,47.70834346751877,62.53091704718412,51.56249999999994,-14.20345489,5.965909090909091,210,4077.3576863486546,3669,3260.6423136513454,138.10622308794308,4422146100,-608433040.6,-82.54767051,45.2467415
2001-08-13,3830,18644900,15.264869009694849,-3.57669444,18.841563449778715,18.16049271859805,26.431689398630617,24.92654992685728,50.89022493240637,54.48249619,52.39583333333328,7.951070336391384,12.647058823529411,430,4084.9857411872144,3690.5,3296.0142588127856,136.2009119335459,4440791000,-589788140.6,-59.95584273,52.23010839289909
2001-08-14,3950,21220250,27.746818791838905,2.6880082063006876,25.058810585538218,17.959282135285378,31.583758678333524,23.180916364289764,54.395461268141794,56.493055555555486,65.52083333333327,73.95979429640028,18.263473053892216,610,4096.227930730144,3721,3345.7720692698554,135.8908663368686,4462011250,-573283501.7,-23.97813233,54.201935599249104
2001-08-16,3900,18332250,33.22131712495093,8.794669990030735,24.426647134920195,17.358012566529787,29.368818174278527,24.252532607152336,52.74429796033536,62.434210526315724,69.38596491228064,27.945205479452174,16.417910447761194,550,4090.0420911103433,3748.5,3406.9579088896567,135.59632302002518,4443679000,-554951251.7,-45.16441179,53.26237560882873
2001-08-17,3920,17747650,38.72730508251789,14.781197008528167,23.94610807398972,17.19407761259022,31.222060652645556,23.04748123147503,53.340649629557646,68.47770467836251,70.52631578947363,53.31695331695348,10.734463276836157,380,4102.753635327085,3767.5,3432.2463646729148,133.3165068690239,4461426650,-552979290.6,-52.45148405,56.64438902852917
2001-08-20,3800,9438550,33.027126928673624,18.43038299255726,14.596743936116365,16.304211788354262,28.822915196839304,26.216282949537614,49.40306619752239,65.35087719,56.14035087719293,-45.46796575,7.954545454545454,280,4097.048728408191,3781.5,3465.951271591809,133.6506815255727,4451988100,-554867000.6,-68.14513067,52.97539236395937
2001-08-21,3720,21736250,21.803031487016142,19.104912691449037,2.6981187955671047,15.393233254462753,26.475513992126718,28.424754795791195,46.96987621556779,55.672514619882975,40.35087719,-83.46388164,7.514450867052023,260,4075.532026644698,3794.5,3513.467973355302,134.4681474492941,4430251850,-570806917.3,2.1550731517034265,52.55431284896766
2001-08-22,3850,21772450,23.131127292133442,19.910155611585918,3.2209716805475246,15.025305327833888,23.457955590986373,28.81152213950043,51.090343656924404,43.97375552702889,35.43003851091138,-57.02811245,10.951008645533141,380,4052.437230251014,3813.5,3574.562769748986,138.7447400768294,4452024300,-549034467.3,1.3442780905479284,59.168065931275365
2001-08-23,3850,14947700,23.90805560335457,20.70973560993965,3.198319993,14.209703178176103,25.255519657222347,27.14556126669485,51.09034366,39.24455708794599,41.952755559944215,14.207650273224372,7.8431372549019605,280,4038.9592159259705,3827.5,3616.0407840740295,137.3075030729879,4452024300,-550393349.1,-28.51103108,56.377790838745504
2001-08-24,3840,7517750,23.44658284886009,21.257105057723738,2.189477791136351,13.597976238613908,23.902412092537325,26.762725627788484,50.754215109205816,44.33043688499396,55.60851658,6.949806949807093,5.785123966942149,210,4029.0601999371565,3838,3646.9398000628435,135.4421279193385,4444506550,-548889799.1,-65.62072703,54.01550548045141
2001-08-27,3980,37955400,33.98592376,23.80286879892457,10.183054964803326,13.261104350293158,28.97127865347935,24.244753205904257,55.106839455685815,55.06604659364603,67.63686763686759,154.87959442332107,7.277628032345014,270,4042.630845234426,3851.5,3660.369154765574,137.6700215233716,4482461950,-541298719.1,31.77928807645236,56.34070844597161
2001-08-28,3940,20536650,38.66505497892376,26.77530603492441,11.889748943999354,12.948294739709603,27.87299509,23.325649349329478,53.67991080156352,66.19151985005637,75.32917532917527,115.87301587301577,6.199460916442049,230,4046.204803430549,3863,3679.795196569451,134.2865204,4461925300,-555967754.8,2.3993478082017607,54.891393282249396
2001-08-29,3930,19139350,41.09269276884697,29.638783381708922,11.45390938713805,12.083472593265366,26.19262415742832,25.755849345789347,53.316602247153256,75.00577500577495,82.05128205,69.27252985884931,3.6939313984168867,140,4052.208671582958,3870,3687.791328417042,133.07219442484285,4442785950,-550747932.1,-13.91545077,58.79744696877626
2001-08-30,3920,12588850,41.72867459549525,32.05676162446619,9.671912971029059,11.320348494953048,24.73284361096711,25.43506144562158,52.93944744906057,78.10117810117804,76.92307692307688,41.97530864197522,-1.01010101,-40,4047.0642342848682,3868,3688.9357657151318,131.4185847036007,4430197100,-543194622.1,-78.24976697,66.46065402001905
2001-08-31,3800,25848000,32.17876093152472,32.08116149,0.097599446,11.29635072610117,22.442917456256577,27.981754951669455,48.59709453,74.64387464387458,64.95726495726491,-61.31191432,-2.813299233,-110,4042.819161488806,3862.5,3682.180838511194,133.34765546842064,4404349100,-549159545.1,-18.69652743,56.38903021965943
2001-09-03,3760,10451000,21.139042124350908,29.892737613572503,-8.753695489,11.274067083595856,21.557829833375695,26.878230642832143,47.23756587467269,64.10256410256405,50.42735042735038,-93.64461738,-5.764411028,-230,4026.6018223140813,3851,3675.3981776859187,130.18027269499962,4393898100,-556624545.1,-68.13432915,53.78239431365767
2001-09-04,3930,18778000,25.810042578851608,29.076198606628324,-3.266156028,10.720089366414365,25.857726246653502,24.100023257710077,53.10646153899496,55.55555555555551,51.282051282051235,16.874135546334838,-1.256281407,-50,4018.002212375019,3848.5,3678.997787624981,133.17125906024964,4412676100,-539823176.7,16.412645570051858,58.98107524144775
2001-09-05,3790,21022150,18.007435612106292,26.862446007723918,-8.855010396,10.20568148617441,23.391023600166765,21.80099701761756,48.436043692474186,50.71225071225066,50.427350427350376,-62.96296296,-1.813471503,-70,4016.289229083519,3845,3673.710770916481,135.51269610723716,4391653950,-544027606.7,-4.829994952,51.22617529503829
2001-09-06,3770,17494100,10.093627468791965,23.50868229993753,-13.41505483,9.728017025951592,22.248207924569105,20.735865300371398,47.80385080045221,50.997150997150946,51.282051282051235,-58.33333333,-0.789473684,-30,4016.852242558399,3843.5,3670.147757441601,133.23706130187531,4374159850,-557634128.9,30.465359087180254,49.872240221784295
2001-09-07,3820,22839900,7.766927328374095,20.360331305624843,-12.59340398,9.424612965272168,20.676776877773985,23.074504689467048,49.53713297562492,47.86324786324781,41.88034188034183,-73.11463047,4.371584699453552,160,4003.720235185819,3851.5,3699.279764814181,133.07520823678155,4396999750,-534794228.9,-21.70219622,55.06721814060318
2001-09-10,3830,14003600,6.653222918321717,17.618909628164218,-10.96568671,9.043448938967344,20.086594564680684,21.799010717174628,49.887467989018695,46.15384615,45.29914529914526,-56.4072327,2.680965147453083,100,3998.6653966337312,3856.5,3714.3346033662688,131.42144782494248,4411003350,-520790628.9,20.897345690470125,58.07875421179368
2001-09-11,3740,15810000,-1.474644901,13.80019872241361,-15.27484362,8.484017761223713,19.748854489817184,20.23320210135115,46.80883206914455,41.854441854441795,38.38383838383833,-86.06557377,-2.349869452,-90,4002.6784656147856,3852,3701.3215343852144,131.35037543369535,4395193350,-531736013.6,-15.20469405,54.78770179637366
2001-09-12,3230,84972300,-48.50958812,1.338241353597651,-49.84782948,11.042998986804415,14.946313570892379,38.73028113343416,34.214373046839796,35.68233934087586,23.364034339644046,-376.7195767,-18.2278481,-720,4120.919661550426,3816,3511.0803384495744,151.78285666201063,4310221050,-597099321.2,300.4302494079947,40.64029120420098
2001-09-13,3430,59748950,-68.85309534,-12.70002598,-56.15306935,13.419195839129351,13.446438169125638,34.84366416263285,40.790624452780285,25.789161155014753,15.619610741561914,-202.9381683,-12.05128205,-470,4137.688354380657,3792.5,3447.311645619343,155.69371382891012,4369970000,-562957064.1,225.9226227004323,42.10809979810621
2001-09-14,3390,33179300,-87.19797313,-27.59961541,-59.59835771,15.738487023732551,12.506229366922783,33.71835465575188,39.949870048571015,19.156472479643153,18.48577235772353,-148.141844,-13.52040816,-530,4147.439379,3766,3384.5606208058402,155.90902813746462,4336790700,-554662239.1,86.95038498054672,44.48623988597449
2001-09-17,3280,28452650,-109.3519603,-43.95008439,-65.40187591,18.079342096037188,11.681570651304028,33.69296641282782,37.700480020235084,18.278282241696818,20.729463625805042,-133.4377538,-13.68421053,-520,4175.660418215869,3740,3304.3395817841306,155.61357673059138,4308338050,-564146455.8,201.4514941384005,44.58193462807664
2001-09-18,3350,24872200,-119.878851,-59.13583771,-60.74301328,19.82802029894053,12.845479579396118,31.88177233141727,39.964796519522814,19.117287623385128,18.13662688662684,-91.46548073,-9.946236559,-370,4189.229622752318,3721.5,3253.7703772476816,153.8328978940618,4333210250,-564146455.8,14.427281614813962,42.33619759860316
2001-09-19,3280,21559000,-132.3443198,-73.77753412,-58.56678564,21.621481607294196,12.310960011451511,32.404523858799394,38.49214190163627,17.56321811199854,13.823563823563775,-90.17375674,-14.80519481,-570,4194.202554,3693,3191.7974461357703,150.6412529993587,4311651250,-574925955.8,-0.980367391,38.756180048636395
2001-09-20,3080,61383600,-156.5569312,-90.33341355,-66.2235177,24.08876375919395,10.948147510938128,39.00169091837294,34.65189905851923,14.71735096735091,12.191862191862144,-120.2564103,-20,-770,4216.192976634056,3654.5,3092.807023365944,155.60919034939076,4250267650,-600201555.8,310.6558199589235,37.672604204181376
2001-09-21,2850,65418150,-192.0903798,-110.6848068,-81.40557298,26.963498015560546,9.618075801937234,44.31764544888825,30.917925856816343,11.063220628437962,7.174235869887997,-153.4302666,-25.78125,-990,4259.415769981154,3605,2950.5842300188465,162.32873083192123,4184849500,-613285185.8,770.1825679225832,41.80210647056271
2001-09-24,2960,56980750,-208.9659833,-130.3410421,-78.62494118,29.439754448755412,9.853560785,41.5086504,34.472666312345176,9.427547426,8.916544215969926,-127.2400513,-25.6281407,-1020,4241.703424449832,3554,2866.2965755501677,161.71229429032516,4241830250,-556304435.8,50.125542083603385,40.934398144429494
2001-09-25,2860,42069050,-227.7834392,-149.8295215,-77.95391768,30.71389501300412,13.56308870538355,37.88798400801273,32.85486236738589,8.459026777320403,9.286300246103316,-110.2557296,-27.41116751,-1080,4226.498451478064,3500,2773.501548521935,164.1266795758089,4199761200,-598373485.8,104.84864863548826,34.551036826637336
2001-09-26,2830,33278500,-242.3237999,-168.3283772,-73.99542274,32.11306232,13.094497523684225,39.602029658318294,32.375063418916206,9.002625303,8.805031446540832,-118.5116279,-27.98982188,-1100,4198.989389845789,3445,2691.0106101542106,159.92034559701847,4166482700,-598373485.8,73.87476586195456,35.93989002276401
2001-09-27,2810,36500500,-252.5497373,-185.1726492,-67.37708806,33.726419823391986,12.240566149926341,41.801748924655286,32.046645120707026,8.418051631067707,7.162823200559003,-110.9250803,-28.31632653,-1110,4158.719734536255,3389.5,2620.2802654637453,159.42432831716755,4129982200,-561872985.8,189.9430845549832,38.54072825942018
2001-09-28,2800,47285750,-258.4811726,-199.8343539,-58.64681875,34.425271593643544,15.57904354918442,39.578112007091555,31.876455472229583,8.116074468,8.380368757727203,-83.16151203,-26.31578947,-1000,4125.311045990082,3339.5,2553.6889540099182,157.45311190130917,4082696450,-593396819.1,82.93775147013308,37.14115548
2001-10-04,2910,64928600,-251.4077255,-210.1490282,-41.25869725,34.257667867232854,18.579049869871447,36.12862662304086,35.822846376321316,10.831586303284361,16.951566951566903,-48.5703945,-22.60638298,-850,4079.1790076446864,3297,2514.8209923553136,159.58045630624372,4147625050,-611947847.7,521.2668644148886,41.217734730202274
2001-10-05,2950,40039150,-239.8099224,-216.081207,-23.72871535,34.102035835565786,17.74621360407479,34.50910190590832,37.21504798864525,16.706086831872938,24.786324786324737,-40.05367687,-24.93638677,-980,3987.0155614058654,3248,2508.9844385941346,156.60143349093153,4187664200,-587924357.7,113.22371924592608,49.683931098176245
